transaction_id,customer_id,merchant_id,amount,currency,payment_method,bank,transaction_time,status,failure_reason,checkout_completed,subscription_flag
TXN_006905,CUST_00797,MER_0037,1427.34,INR,UPI,HDFC,2026-08-21 22:52:00,success,,True,False
TXN_006906,CUST_00070,MER_0027,2162.2,INR,UPI,HDFC,2026-08-20 18:40:00,success,,True,False
TXN_006907,CUST_00361,MER_0018,435.78,INR,UPI,SBI,2026-07-04 06:14:00,success,,True,False
TXN_006908,CUST_01449,MER_0021,2920.58,INR,Card,HDFC,2026-07-04 17:26:00,success,,True,True
TXN_006909,CUST_01123,MER_0028,3228.24,INR,UPI,YES,2026-07-16 10:41:00,success,,True,True
TXN_006910,CUST_01096,MER_0048,2715.69,INR,Card,KOTAK,2026-07-28 17:44:00,failed,authentication_failure,True,False
TXN_006911,CUST_00444,MER_0029,886.69,INR,UPI,HDFC,2026-07-09 13:26:00,success,,True,False
TXN_006912,CUST_01515,MER_0039,1341.48,INR,UPI,ICICI,2026-07-09 08:56:00,success,,True,False
TXN_006913,CUST_00775,MER_0040,3081.98,INR,Card,ICICI,2026-07-20 18:15:00,success,,True,False
TXN_006914,CUST_00018,MER_0003,3076.26,INR,UPI,HDFC,2026-07-02 21:19:00,success,,True,False
TXN_006915,CUST_01230,MER_0024,2129.88,INR,UPI,HDFC,2026-07-21 16:48:00,failed,authentication_failure,True,False
TXN_006916,CUST_00737,MER_0034,1073.85,INR,UPI,AXIS,2026-08-23 14:53:00,success,,True,False
TXN_006917,CUST_01537,MER_0017,3976.62,INR,UPI,ICICI,2026-08-10 19:46:00,failed,bank_timeout,True,False
TXN_006918,CUST_00382,MER_0006,3301.21,INR,Card,SBI,2026-08-08 18:51:00,success,,True,False
TXN_006919,CUST_00482,MER_0020,2109.84,INR,UPI,SBI,2026-07-31 22:50:00,failed,bank_declined,False,False
TXN_006920,CUST_01506,MER_0016,3621.18,INR,NetBanking,YES,2026-08-26 01:37:00,failed,bank_declined,True,False
TXN_006921,CUST_01883,MER_0006,2976.92,INR,Card,YES,2026-07-05 07:21:00,success,,True,True
TXN_006922,CUST_01754,MER_0046,4455.91,INR,UPI,AXIS,2026-07-27 17:43:00,success,,True,False
TXN_006923,CUST_00317,MER_0039,1524.64,INR,UPI,ICICI,2026-08-01 19:07:00,failed,network_error,True,False
TXN_006924,CUST_01087,MER_0022,3313.06,INR,Wallet,SBI,2026-07-18 19:18:00,success,,True,False
TXN_006925,CUST_01149,MER_0031,374.66,INR,UPI,AXIS,2026-08-13 13:43:00,failed,bank_timeout,True,False
TXN_006926,CUST_01837,MER_0038,1763.71,INR,Wallet,SBI,2026-07-18 10:34:00,failed,insufficient_funds,True,False
TXN_006927,CUST_01964,MER_0043,5194.58,INR,Wallet,SBI,2026-08-16 09:15:00,success,,True,False
TXN_006928,CUST_00679,MER_0011,2853.01,INR,UPI,AXIS,2026-07-15 03:00:00,success,,True,True
TXN_006929,CUST_00218,MER_0025,9248.36,INR,Card,ICICI,2026-07-18 04:48:00,failed,bank_declined,True,False
TXN_006930,CUST_01391,MER_0037,4023.29,INR,Card,KOTAK,2026-07-07 18:48:00,success,,True,False
TXN_006931,CUST_01924,MER_0037,4646.89,INR,UPI,KOTAK,2026-08-03 10:15:00,success,,True,False
TXN_006932,CUST_01589,MER_0049,2257.75,INR,Card,KOTAK,2026-07-12 09:24:00,success,,True,False
TXN_006933,CUST_01445,MER_0050,4550.62,INR,UPI,KOTAK,2026-08-03 00:08:00,success,,True,False
TXN_006934,CUST_00401,MER_0029,1516.65,INR,UPI,HDFC,2026-07-28 03:39:00,success,,True,False
TXN_006935,CUST_01053,MER_0017,1740.53,INR,UPI,KOTAK,2026-07-05 01:00:00,success,,True,False
TXN_006936,CUST_01011,MER_0001,854.07,INR,Wallet,AXIS,2026-07-11 02:24:00,success,,True,True
TXN_006937,CUST_00008,MER_0009,2960.54,INR,UPI,AXIS,2026-07-16 10:28:00,failed,bank_timeout,True,False
TXN_006938,CUST_00700,MER_0011,6269.24,INR,NetBanking,HDFC,2026-08-14 00:16:00,failed,network_error,True,False
TXN_006939,CUST_01053,MER_0031,1943.34,INR,Wallet,HDFC,2026-07-05 12:18:00,failed,insufficient_funds,True,False
TXN_006940,CUST_00587,MER_0039,3450.52,INR,UPI,ICICI,2026-08-22 08:13:00,success,,True,True
TXN_006941,CUST_00297,MER_0006,5934.88,INR,Card,AXIS,2026-07-18 22:16:00,success,,True,True
TXN_006942,CUST_00924,MER_0017,4465.55,INR,UPI,ICICI,2026-07-25 05:36:00,success,,True,False
TXN_006943,CUST_00802,MER_0014,5811.43,INR,UPI,ICICI,2026-08-12 16:36:00,success,,True,False
TXN_006944,CUST_00009,MER_0014,2060.06,INR,UPI,AXIS,2026-07-09 20:14:00,failed,authentication_failure,True,False
TXN_006945,CUST_01930,MER_0016,1353.54,INR,UPI,YES,2026-07-16 05:24:00,success,,True,True
TXN_006946,CUST_00934,MER_0044,2333.87,INR,Card,ICICI,2026-07-09 05:07:00,success,,True,False
TXN_006947,CUST_01518,MER_0032,2291.88,INR,Card,SBI,2026-08-03 07:18:00,success,,True,False
TXN_006948,CUST_00926,MER_0005,2879.41,INR,NetBanking,ICICI,2026-07-02 21:16:00,success,,True,False
TXN_006949,CUST_00244,MER_0045,2200.77,INR,UPI,KOTAK,2026-08-18 02:50:00,success,,True,False
TXN_006950,CUST_00989,MER_0010,2193.16,INR,UPI,YES,2026-07-10 09:33:00,failed,bank_declined,True,False
TXN_006951,CUST_00135,MER_0045,5183.81,INR,Card,ICICI,2026-07-02 21:08:00,failed,expired_card,True,False
TXN_006952,CUST_00162,MER_0035,2122.7,INR,UPI,HDFC,2026-07-18 11:55:00,success,,True,False
TXN_006953,CUST_01414,MER_0020,1342.19,INR,UPI,YES,2026-07-20 04:48:00,success,,True,False
TXN_006954,CUST_00548,MER_0030,840.9,INR,Wallet,AXIS,2026-07-10 14:37:00,success,,True,True
TXN_006955,CUST_01227,MER_0014,6949.13,INR,Wallet,SBI,2026-08-04 07:16:00,failed,bank_declined,True,False
TXN_006956,CUST_00342,MER_0015,665.72,INR,Wallet,ICICI,2026-07-05 03:39:00,success,,True,False
TXN_006957,CUST_01043,MER_0014,4494.07,INR,UPI,AXIS,2026-07-17 11:49:00,success,,True,False
TXN_006958,CUST_00806,MER_0025,5105.05,INR,UPI,SBI,2026-08-23 15:07:00,failed,network_error,True,False
TXN_006959,CUST_01759,MER_0015,8764.71,INR,Card,ICICI,2026-07-15 12:29:00,success,,True,False
TXN_006960,CUST_01700,MER_0024,2902.64,INR,UPI,HDFC,2026-07-14 11:26:00,success,,True,False
TXN_006961,CUST_00475,MER_0050,785.67,INR,UPI,YES,2026-07-16 08:53:00,failed,authentication_failure,True,False
TXN_006962,CUST_01655,MER_0030,2968.81,INR,UPI,KOTAK,2026-07-12 04:18:00,success,,True,False
TXN_006963,CUST_01596,MER_0026,1506.23,INR,Card,YES,2026-08-25 18:59:00,success,,True,False
TXN_006964,CUST_00340,MER_0015,3861.64,INR,UPI,AXIS,2026-07-02 21:19:00,success,,True,False
TXN_006965,CUST_00864,MER_0035,642.82,INR,Wallet,AXIS,2026-08-21 07:47:00,success,,True,False
TXN_006966,CUST_00497,MER_0029,5390.82,INR,UPI,AXIS,2026-08-05 03:21:00,success,,True,False
TXN_006967,CUST_00263,MER_0022,1208.94,INR,Card,HDFC,2026-07-06 00:36:00,failed,network_error,True,False
TXN_006968,CUST_00504,MER_0010,2228.18,INR,Wallet,SBI,2026-07-13 04:23:00,success,,True,False
TXN_006969,CUST_01295,MER_0033,3450.86,INR,Card,ICICI,2026-08-25 23:27:00,success,,True,True
TXN_006970,CUST_00055,MER_0006,2782.6,INR,NetBanking,YES,2026-08-18 00:26:00,success,,True,False
TXN_006971,CUST_01300,MER_0013,1347.32,INR,UPI,ICICI,2026-08-08 23:35:00,success,,True,False
TXN_006972,CUST_00465,MER_0005,1628.03,INR,NetBanking,YES,2026-08-05 12:52:00,success,,True,False
TXN_006973,CUST_01887,MER_0008,985.91,INR,Wallet,SBI,2026-07-06 13:09:00,failed,bank_declined,True,False
TXN_006974,CUST_00461,MER_0024,5767.63,INR,Wallet,KOTAK,2026-07-31 19:09:00,failed,bank_declined,True,True
TXN_006975,CUST_01537,MER_0048,4853.87,INR,UPI,KOTAK,2026-08-02 18:08:00,success,,True,False
TXN_006976,CUST_01695,MER_0037,7819.07,INR,UPI,YES,2026-07-18 21:09:00,success,,True,True
TXN_006977,CUST_01110,MER_0002,1524.75,INR,Wallet,ICICI,2026-08-05 17:40:00,success,,True,False
TXN_006978,CUST_00370,MER_0007,2102.2,INR,Card,KOTAK,2026-08-15 00:16:00,success,,True,False
TXN_006979,CUST_00441,MER_0011,13862.66,INR,Card,ICICI,2026-07-16 14:22:00,failed,authentication_failure,True,False
TXN_006980,CUST_01068,MER_0036,640.39,INR,Card,ICICI,2026-08-15 18:08:00,failed,authentication_failure,True,False
TXN_006981,CUST_00025,MER_0048,2441.7,INR,Card,KOTAK,2026-07-20 19:13:00,success,,True,True
TXN_006982,CUST_01973,MER_0044,4727.55,INR,Card,YES,2026-07-03 19:51:00,success,,True,False
TXN_006983,CUST_00876,MER_0044,1344.82,INR,UPI,AXIS,2026-08-12 08:13:00,failed,bank_timeout,True,False
TXN_006984,CUST_00925,MER_0021,1421.04,INR,Card,ICICI,2026-07-11 16:08:00,failed,network_error,True,False
TXN_006985,CUST_00836,MER_0010,4685.65,INR,UPI,ICICI,2026-08-19 15:38:00,success,,True,False
TXN_006986,CUST_01443,MER_0043,948.65,INR,UPI,SBI,2026-08-22 08:51:00,success,,True,True
TXN_006987,CUST_00024,MER_0050,1483.13,INR,Card,YES,2026-07-19 19:50:00,success,,True,False
TXN_006988,CUST_01244,MER_0001,583.35,INR,Card,HDFC,2026-07-26 02:47:00,success,,True,False
TXN_006989,CUST_00105,MER_0048,5462.68,INR,Card,YES,2026-07-25 07:37:00,success,,True,False
TXN_006990,CUST_00784,MER_0030,6746.8,INR,UPI,YES,2026-07-21 16:25:00,success,,True,False
TXN_006991,CUST_01944,MER_0026,1878.71,INR,UPI,HDFC,2026-07-29 01:06:00,failed,bank_timeout,True,False
TXN_006992,CUST_00823,MER_0034,3507.21,INR,UPI,YES,2026-07-14 07:55:00,success,,True,False
TXN_006993,CUST_01637,MER_0022,7939.34,INR,Card,ICICI,2026-07-14 09:20:00,success,,True,True
TXN_006994,CUST_01836,MER_0015,3384.25,INR,NetBanking,ICICI,2026-07-10 14:15:00,success,,True,True
TXN_006995,CUST_01170,MER_0041,1396.84,INR,UPI,ICICI,2026-07-13 00:11:00,success,,True,False
TXN_006996,CUST_01007,MER_0022,668.44,INR,Card,AXIS,2026-07-27 00:25:00,success,,True,False
TXN_006997,CUST_00137,MER_0041,1000.14,INR,UPI,HDFC,2026-08-01 08:48:00,failed,bank_timeout,True,False
TXN_006998,CUST_00126,MER_0007,1444.82,INR,UPI,AXIS,2026-07-17 13:18:00,success,,True,False
TXN_006999,CUST_00002,MER_0010,2852.57,INR,NetBanking,AXIS,2026-08-12 18:56:00,success,,True,False
TXN_007000,CUST_01332,MER_0008,1568.16,INR,Card,HDFC,2026-07-29 14:28:00,success,,True,False
TXN_007001,CUST_01705,MER_0028,1046.79,INR,UPI,SBI,2026-08-01 23:21:00,success,,True,False
TXN_007002,CUST_01147,MER_0021,951.82,INR,Card,KOTAK,2026-07-30 12:54:00,success,,True,False
TXN_007003,CUST_01491,MER_0011,8517.55,INR,NetBanking,SBI,2026-08-08 23:07:00,success,,True,False
TXN_007004,CUST_00783,MER_0036,4970.07,INR,Wallet,AXIS,2026-08-23 15:31:00,success,,True,False
TXN_007005,CUST_00129,MER_0018,9744.07,INR,Wallet,KOTAK,2026-07-12 11:20:00,success,,True,False
TXN_007006,CUST_00653,MER_0025,3759.2,INR,UPI,SBI,2026-08-21 15:26:00,success,,True,False
TXN_007007,CUST_01227,MER_0004,1730.23,INR,UPI,AXIS,2026-08-12 13:11:00,success,,True,False
TXN_007008,CUST_00607,MER_0011,7035.14,INR,Wallet,YES,2026-08-13 17:49:00,failed,network_error,True,True
TXN_007009,CUST_00411,MER_0005,2912.23,INR,Card,YES,2026-07-04 11:31:00,success,,True,False
TXN_007010,CUST_00308,MER_0025,2358.4,INR,Card,AXIS,2026-08-06 18:47:00,failed,authentication_failure,False,True
TXN_007011,CUST_00008,MER_0037,8811.28,INR,NetBanking,YES,2026-07-02 21:44:00,failed,authentication_failure,True,False
TXN_007012,CUST_00971,MER_0022,3177.53,INR,UPI,HDFC,2026-08-21 14:39:00,success,,True,False
TXN_007013,CUST_00415,MER_0008,2322.92,INR,UPI,ICICI,2026-07-05 20:20:00,success,,True,False
TXN_007014,CUST_00500,MER_0035,2781.49,INR,UPI,AXIS,2026-07-29 13:01:00,failed,authentication_failure,True,False
TXN_007015,CUST_00366,MER_0006,3996.86,INR,UPI,AXIS,2026-07-21 08:32:00,success,,True,False
TXN_007016,CUST_00937,MER_0003,857.76,INR,UPI,YES,2026-07-05 10:21:00,failed,bank_timeout,True,False
TXN_007017,CUST_00541,MER_0034,3824.79,INR,UPI,SBI,2026-07-04 13:53:00,success,,True,False
TXN_007018,CUST_01068,MER_0041,2081.96,INR,UPI,ICICI,2026-08-12 07:03:00,success,,True,False
TXN_007019,CUST_00551,MER_0013,3283.6,INR,NetBanking,SBI,2026-08-11 06:36:00,success,,True,False
TXN_007020,CUST_00476,MER_0003,1104.26,INR,Wallet,ICICI,2026-07-01 07:03:00,success,,True,False
TXN_007021,CUST_01532,MER_0041,1127.03,INR,NetBanking,YES,2026-08-01 01:05:00,success,,True,False
TXN_007022,CUST_01178,MER_0026,2949.45,INR,UPI,KOTAK,2026-07-03 08:15:00,failed,bank_declined,True,False
TXN_007023,CUST_01885,MER_0028,544.63,INR,UPI,SBI,2026-07-22 20:11:00,success,,True,False
TXN_007024,CUST_00957,MER_0038,3705.66,INR,UPI,ICICI,2026-07-18 09:09:00,success,,True,False
TXN_007025,CUST_01906,MER_0042,1580.41,INR,UPI,SBI,2026-08-09 01:29:00,failed,network_error,True,False
TXN_007026,CUST_01391,MER_0022,835.8,INR,UPI,SBI,2026-08-26 03:39:00,success,,True,False
TXN_007027,CUST_00720,MER_0041,1234.85,INR,Wallet,HDFC,2026-08-03 21:37:00,success,,True,True
TXN_007028,CUST_01391,MER_0002,5286.44,INR,UPI,ICICI,2026-07-18 00:27:00,success,,True,True
TXN_007029,CUST_00617,MER_0025,2505.62,INR,NetBanking,HDFC,2026-07-27 19:18:00,failed,bank_timeout,False,True
TXN_007030,CUST_01618,MER_0015,2223.44,INR,UPI,YES,2026-08-18 13:11:00,failed,bank_timeout,True,False
TXN_007031,CUST_01277,MER_0022,3471.69,INR,NetBanking,YES,2026-08-02 13:59:00,success,,True,False
TXN_007032,CUST_01387,MER_0040,2298.42,INR,UPI,AXIS,2026-07-30 10:17:00,success,,True,True
TXN_007033,CUST_01618,MER_0045,5851.0,INR,NetBanking,SBI,2026-08-06 03:15:00,success,,True,False
TXN_007034,CUST_00532,MER_0045,5304.81,INR,UPI,HDFC,2026-08-12 18:31:00,success,,True,True
TXN_007035,CUST_00589,MER_0029,3397.17,INR,NetBanking,AXIS,2026-07-02 05:18:00,success,,True,False
TXN_007036,CUST_00611,MER_0010,2549.59,INR,UPI,KOTAK,2026-08-07 23:53:00,success,,True,False
TXN_007037,CUST_01253,MER_0027,4129.27,INR,UPI,KOTAK,2026-07-26 11:14:00,failed,bank_declined,True,False
TXN_007038,CUST_01466,MER_0029,5702.39,INR,NetBanking,YES,2026-07-27 10:21:00,success,,True,False
TXN_007039,CUST_00751,MER_0020,5012.29,INR,Card,AXIS,2026-08-12 00:58:00,failed,insufficient_funds,True,False
TXN_007040,CUST_01735,MER_0005,1023.75,INR,UPI,SBI,2026-07-05 14:24:00,success,,True,False
TXN_007041,CUST_01049,MER_0047,1392.7,INR,Card,ICICI,2026-07-25 03:43:00,success,,True,False
TXN_007042,CUST_00017,MER_0012,5328.96,INR,NetBanking,KOTAK,2026-08-12 09:58:00,success,,True,False
TXN_007043,CUST_00869,MER_0034,691.56,INR,UPI,HDFC,2026-07-14 14:24:00,success,,True,True
TXN_007044,CUST_01956,MER_0050,3346.95,INR,Card,YES,2026-07-18 09:05:00,success,,True,False
TXN_007045,CUST_00171,MER_0044,3261.8,INR,Card,HDFC,2026-08-22 01:27:00,success,,True,False
TXN_007046,CUST_00878,MER_0029,6186.46,INR,Wallet,ICICI,2026-08-09 03:11:00,success,,True,False
TXN_007047,CUST_01931,MER_0009,2819.38,INR,UPI,ICICI,2026-08-09 01:23:00,success,,True,False
TXN_007048,CUST_01115,MER_0047,833.33,INR,Card,HDFC,2026-08-07 06:41:00,success,,True,False
TXN_007049,CUST_01285,MER_0011,1132.88,INR,UPI,YES,2026-07-14 03:05:00,success,,True,False
TXN_007050,CUST_01719,MER_0038,948.05,INR,UPI,HDFC,2026-07-30 17:28:00,failed,network_error,True,False
TXN_007051,CUST_01615,MER_0009,2108.39,INR,UPI,KOTAK,2026-07-14 04:09:00,success,,True,False
TXN_007052,CUST_00678,MER_0015,960.69,INR,UPI,SBI,2026-08-25 10:36:00,success,,True,False
TXN_007053,CUST_00977,MER_0029,7915.12,INR,Card,HDFC,2026-07-17 21:17:00,success,,True,False
TXN_007054,CUST_01628,MER_0035,845.37,INR,Card,YES,2026-07-15 02:40:00,success,,True,False
TXN_007055,CUST_01891,MER_0002,7164.42,INR,UPI,HDFC,2026-07-21 07:51:00,success,,True,False
TXN_007056,CUST_01360,MER_0016,6298.9,INR,Card,ICICI,2026-08-02 09:27:00,success,,True,False
TXN_007057,CUST_01121,MER_0009,5007.25,INR,NetBanking,YES,2026-08-18 19:14:00,failed,network_error,True,False
TXN_007058,CUST_00710,MER_0034,3209.79,INR,UPI,SBI,2026-07-12 15:04:00,failed,authentication_failure,True,True
TXN_007059,CUST_00295,MER_0041,5058.0,INR,NetBanking,YES,2026-08-10 18:34:00,failed,bank_declined,True,False
TXN_007060,CUST_01077,MER_0002,1759.08,INR,UPI,AXIS,2026-08-04 01:10:00,success,,True,False
TXN_007061,CUST_00730,MER_0034,916.91,INR,UPI,KOTAK,2026-07-30 12:31:00,success,,True,False
TXN_007062,CUST_00146,MER_0030,336.3,INR,UPI,HDFC,2026-08-02 18:59:00,success,,True,True
TXN_007063,CUST_01491,MER_0023,1063.34,INR,Card,YES,2026-07-22 14:31:00,success,,True,False
TXN_007064,CUST_01519,MER_0002,5944.6,INR,UPI,ICICI,2026-07-28 23:18:00,success,,True,True
TXN_007065,CUST_01331,MER_0030,1768.23,INR,UPI,AXIS,2026-07-29 10:50:00,failed,bank_declined,True,False
TXN_007066,CUST_01293,MER_0027,4123.44,INR,Card,HDFC,2026-08-26 09:31:00,success,,True,False
TXN_007067,CUST_01613,MER_0008,10347.86,INR,Card,KOTAK,2026-07-12 19:20:00,success,,True,True
TXN_007068,CUST_01162,MER_0019,7044.51,INR,Card,SBI,2026-08-08 04:56:00,failed,expired_card,True,False
TXN_007069,CUST_01700,MER_0050,515.92,INR,UPI,KOTAK,2026-07-24 15:48:00,failed,bank_timeout,True,False
TXN_007070,CUST_01904,MER_0045,14990.82,INR,UPI,SBI,2026-07-23 22:48:00,success,,True,False
TXN_007071,CUST_01702,MER_0039,2837.74,INR,UPI,SBI,2026-07-31 05:38:00,success,,True,True
TXN_007072,CUST_00237,MER_0042,883.25,INR,UPI,AXIS,2026-08-21 10:42:00,failed,network_error,True,False
TXN_007073,CUST_00089,MER_0023,2238.62,INR,NetBanking,YES,2026-07-02 13:35:00,success,,True,False
TXN_007074,CUST_01265,MER_0015,2229.68,INR,UPI,HDFC,2026-08-14 12:16:00,failed,authentication_failure,True,False
TXN_007075,CUST_00914,MER_0018,3189.12,INR,Card,AXIS,2026-07-07 07:26:00,success,,True,True
TXN_007076,CUST_01153,MER_0021,945.15,INR,NetBanking,HDFC,2026-07-30 15:52:00,success,,True,True
TXN_007077,CUST_01090,MER_0038,1882.22,INR,UPI,HDFC,2026-08-13 08:39:00,success,,True,False
TXN_007078,CUST_00453,MER_0015,4141.95,INR,Card,KOTAK,2026-07-24 20:47:00,success,,True,False
TXN_007079,CUST_00300,MER_0043,3670.94,INR,UPI,ICICI,2026-07-21 09:24:00,success,,True,False
TXN_007080,CUST_00538,MER_0040,3009.75,INR,UPI,ICICI,2026-08-22 06:33:00,success,,True,False
TXN_007081,CUST_01949,MER_0001,5149.93,INR,UPI,AXIS,2026-07-15 13:20:00,failed,bank_declined,True,False
TXN_007082,CUST_00867,MER_0005,2815.61,INR,Card,YES,2026-07-01 15:32:00,success,,True,False
TXN_007083,CUST_01234,MER_0014,163.95,INR,Card,KOTAK,2026-07-12 14:00:00,failed,bank_declined,True,False
TXN_007084,CUST_00150,MER_0005,4496.8,INR,UPI,HDFC,2026-07-09 14:00:00,success,,True,False
TXN_007085,CUST_00050,MER_0046,1785.91,INR,UPI,ICICI,2026-07-31 10:53:00,success,,True,True
TXN_007086,CUST_01375,MER_0039,1680.79,INR,Wallet,ICICI,2026-07-24 11:56:00,failed,bank_timeout,True,False
TXN_007087,CUST_01468,MER_0001,5446.31,INR,UPI,YES,2026-08-26 11:23:00,success,,True,False
TXN_007088,CUST_01759,MER_0027,3784.88,INR,Card,SBI,2026-08-06 05:51:00,success,,True,True
TXN_007089,CUST_01493,MER_0022,4723.62,INR,NetBanking,ICICI,2026-08-25 18:04:00,failed,bank_declined,False,True
TXN_007090,CUST_00542,MER_0038,2146.6,INR,NetBanking,YES,2026-07-05 04:39:00,failed,authentication_failure,True,True
TXN_007091,CUST_00209,MER_0004,1949.92,INR,UPI,YES,2026-07-16 19:30:00,failed,bank_timeout,True,False
TXN_007092,CUST_01436,MER_0047,1850.33,INR,UPI,YES,2026-07-07 19:21:00,failed,network_error,True,False
TXN_007093,CUST_01246,MER_0046,528.33,INR,UPI,YES,2026-08-21 06:02:00,success,,True,False
TXN_007094,CUST_00175,MER_0049,10115.62,INR,UPI,KOTAK,2026-07-15 10:11:00,success,,True,False
TXN_007095,CUST_00239,MER_0029,3594.19,INR,UPI,ICICI,2026-08-08 16:06:00,failed,authentication_failure,True,False
TXN_007096,CUST_01625,MER_0036,5041.54,INR,UPI,YES,2026-08-07 23:55:00,success,,True,True
TXN_007097,CUST_01169,MER_0002,763.97,INR,Card,HDFC,2026-07-26 17:30:00,success,,True,False
TXN_007098,CUST_00828,MER_0019,1434.02,INR,UPI,AXIS,2026-07-16 10:16:00,success,,True,False
TXN_007099,CUST_00040,MER_0013,2215.29,INR,Card,SBI,2026-08-02 15:40:00,failed,authentication_failure,False,False
TXN_007100,CUST_01472,MER_0027,2351.49,INR,Card,SBI,2026-07-20 07:39:00,failed,authentication_failure,True,False
TXN_007101,CUST_01144,MER_0015,1522.85,INR,NetBanking,YES,2026-08-16 04:57:00,success,,True,True
TXN_007102,CUST_00121,MER_0028,3602.83,INR,UPI,KOTAK,2026-07-19 13:10:00,success,,True,False
TXN_007103,CUST_00931,MER_0003,9337.48,INR,UPI,SBI,2026-08-22 18:02:00,success,,True,False
TXN_007104,CUST_00762,MER_0046,5412.26,INR,UPI,AXIS,2026-08-09 21:12:00,success,,True,True
TXN_007105,CUST_01894,MER_0032,2286.63,INR,Wallet,HDFC,2026-08-04 08:40:00,success,,True,False
TXN_007106,CUST_01466,MER_0011,4189.73,INR,UPI,YES,2026-07-07 02:28:00,success,,True,False
TXN_007107,CUST_01850,MER_0021,3873.89,INR,Card,AXIS,2026-08-10 06:58:00,success,,True,False
TXN_007108,CUST_00638,MER_0016,3660.19,INR,UPI,SBI,2026-07-04 13:34:00,success,,True,False
TXN_007109,CUST_01384,MER_0011,5940.58,INR,UPI,ICICI,2026-08-11 17:17:00,success,,True,False
TXN_007110,CUST_01417,MER_0048,5905.16,INR,Wallet,AXIS,2026-08-06 21:15:00,success,,True,True
TXN_007111,CUST_00056,MER_0006,2204.54,INR,UPI,AXIS,2026-07-15 14:21:00,success,,True,False
TXN_007112,CUST_01511,MER_0039,4078.58,INR,Card,AXIS,2026-07-08 19:44:00,success,,True,False
TXN_007113,CUST_00138,MER_0039,1796.37,INR,UPI,HDFC,2026-07-25 05:54:00,success,,True,False
TXN_007114,CUST_01833,MER_0018,1166.24,INR,UPI,KOTAK,2026-07-12 13:53:00,success,,True,False
TXN_007115,CUST_01925,MER_0003,1967.28,INR,UPI,ICICI,2026-07-11 03:47:00,success,,True,True
TXN_007116,CUST_00221,MER_0043,2296.12,INR,Card,ICICI,2026-07-06 12:05:00,failed,bank_declined,True,False
TXN_007117,CUST_00730,MER_0015,4857.44,INR,UPI,AXIS,2026-07-31 06:56:00,success,,True,False
TXN_007118,CUST_01269,MER_0010,266.7,INR,Card,SBI,2026-07-10 14:43:00,success,,True,False
TXN_007119,CUST_01189,MER_0029,21415.14,INR,Card,SBI,2026-07-01 11:03:00,success,,True,False
TXN_007120,CUST_00794,MER_0008,8115.27,INR,UPI,AXIS,2026-07-07 04:19:00,success,,True,False
TXN_007121,CUST_00584,MER_0016,1980.68,INR,UPI,HDFC,2026-07-18 09:05:00,success,,True,False
TXN_007122,CUST_01644,MER_0033,2459.08,INR,UPI,HDFC,2026-08-14 23:34:00,success,,True,False
TXN_007123,CUST_01621,MER_0048,3110.0,INR,NetBanking,AXIS,2026-08-05 03:20:00,success,,True,True
TXN_007124,CUST_00891,MER_0039,1523.36,INR,Card,ICICI,2026-08-15 19:13:00,success,,True,True
TXN_007125,CUST_01787,MER_0047,2847.21,INR,Card,ICICI,2026-07-27 17:07:00,success,,True,False
TXN_007126,CUST_01647,MER_0008,2175.03,INR,UPI,HDFC,2026-08-16 04:33:00,success,,True,False
TXN_007127,CUST_00471,MER_0038,2263.31,INR,Card,YES,2026-07-09 18:00:00,success,,True,False
TXN_007128,CUST_00492,MER_0025,2821.91,INR,Card,SBI,2026-07-13 20:42:00,success,,True,False
TXN_007129,CUST_00530,MER_0032,853.36,INR,UPI,YES,2026-08-10 15:56:00,failed,bank_declined,True,False
TXN_007130,CUST_01206,MER_0029,2781.53,INR,UPI,HDFC,2026-07-06 08:56:00,success,,True,False
TXN_007131,CUST_01815,MER_0043,2705.6,INR,UPI,YES,2026-08-09 23:00:00,failed,bank_timeout,False,False
TXN_007132,CUST_01873,MER_0034,6064.98,INR,Card,YES,2026-07-20 17:48:00,success,,True,False
TXN_007133,CUST_00176,MER_0017,1839.19,INR,Wallet,HDFC,2026-07-15 02:43:00,success,,True,False
TXN_007134,CUST_01382,MER_0050,2927.37,INR,UPI,ICICI,2026-08-09 23:57:00,success,,True,True
TXN_007135,CUST_01115,MER_0022,6890.08,INR,UPI,YES,2026-07-23 14:01:00,failed,network_error,True,False
TXN_007136,CUST_01910,MER_0022,2897.4,INR,NetBanking,YES,2026-07-24 23:26:00,failed,bank_timeout,True,False
TXN_007137,CUST_01551,MER_0041,6567.55,INR,UPI,ICICI,2026-07-12 14:18:00,failed,bank_timeout,True,False
TXN_007138,CUST_00725,MER_0022,6813.65,INR,Card,SBI,2026-08-15 12:10:00,success,,True,False
TXN_007139,CUST_01219,MER_0010,2246.5,INR,UPI,HDFC,2026-07-31 21:47:00,success,,True,True
TXN_007140,CUST_01332,MER_0025,1227.13,INR,UPI,YES,2026-07-02 14:05:00,success,,True,False
TXN_007141,CUST_01125,MER_0034,4202.77,INR,UPI,KOTAK,2026-07-21 22:59:00,failed,bank_declined,True,False
TXN_007142,CUST_01377,MER_0042,4009.42,INR,UPI,HDFC,2026-07-30 11:19:00,success,,True,False
TXN_007143,CUST_01701,MER_0037,274.92,INR,UPI,ICICI,2026-08-25 19:32:00,failed,bank_timeout,True,False
