transaction_id,amount,failure_reason,attempt_number,root_cause,cause_category,nature,confidence,recommended_direction
TXN_007718,1943.78,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007731,948.65,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007735,6246.97,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_007741,2372.44,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007743,1496.35,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007744,1455.02,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007750,2893.38,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007751,3725.32,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007752,6161.13,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_007754,990.22,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007757,3446.2,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007759,2291.58,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007764,1036.52,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007768,9292.94,authentication_failure,3,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action
TXN_007772,1685.25,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007774,5802.42,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007775,2133.1,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007777,8742.37,expired_card,2,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_007786,1863.81,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007791,733.24,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007796,4362.62,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_007800,1282.03,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007801,4593.11,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007802,6560.06,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007813,659.69,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007817,959.1,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007819,2667.72,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007822,1694.37,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007833,5008.95,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_007834,2189.7,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007837,11704.72,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_007844,1177.0,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_007845,967.87,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007847,8797.96,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007848,4276.02,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007850,1902.71,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007855,4273.41,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007862,2946.15,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007864,4145.77,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007866,2296.82,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007868,3283.55,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007872,497.78,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007873,723.01,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_007875,3109.97,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007882,1180.33,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007884,3006.98,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007885,4299.02,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_007891,9349.02,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007892,3587.48,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_007897,1022.51,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007898,2428.27,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007900,6480.62,expired_card,2,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_007902,2303.35,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007911,2267.12,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007918,1569.65,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007921,1782.48,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_007922,2649.83,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007925,25750.18,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007933,634.47,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007935,6254.62,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007936,4317.45,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007938,5941.03,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007939,731.04,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007943,1315.39,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007947,2849.9,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_007949,3024.6,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007950,931.26,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007951,1674.58,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_007954,3965.69,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_007957,1495.12,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007959,6009.8,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_007964,1309.15,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_007965,2926.76,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_007972,3794.64,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_007980,3408.26,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007989,349.29,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_007990,2304.76,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_007992,3659.6,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_007995,1912.76,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008000,1362.85,expired_card,3,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.99,alternate_payment
TXN_008001,1168.66,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008003,2354.22,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008004,825.15,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008005,1874.31,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008014,5296.49,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008015,1645.32,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008016,633.02,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008017,3893.13,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008020,2086.87,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008023,2564.16,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008024,566.52,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008029,1828.28,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008032,791.99,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008042,843.87,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_008044,4238.45,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008047,2651.98,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008048,1253.52,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008051,1371.8,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008052,3956.57,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008053,2157.88,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008055,6817.61,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008057,711.51,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008063,2015.12,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008067,3171.86,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008074,1454.67,authentication_failure,3,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action
TXN_008080,3152.47,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008083,3786.89,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_008085,1632.6,authentication_failure,3,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action
TXN_008088,2348.06,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008092,3000.58,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_008093,1935.22,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008098,3146.01,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008110,2189.22,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_008113,5161.19,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008116,774.59,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008118,5091.91,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008125,2184.62,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008127,1712.01,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008128,3795.99,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008131,4772.1,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008134,13168.1,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008135,2273.59,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008137,1141.39,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008141,7090.91,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008144,1562.71,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008145,5828.26,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008148,3163.69,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008155,1330.71,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008156,2790.99,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008164,2456.4,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008165,994.94,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008166,2275.5,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008168,2283.06,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008186,2259.0,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008192,3656.68,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008196,7894.34,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008197,2479.99,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008199,3476.8,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008202,1849.2,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008203,3268.69,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008205,473.03,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008209,8482.41,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008211,9327.62,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008215,2385.61,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008217,376.63,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008219,1865.04,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008220,775.22,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008221,2247.98,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008225,5589.99,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008228,765.0,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008230,5647.88,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008238,8163.2,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008240,8882.4,insufficient_funds,3,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.97,alternate_payment
TXN_008245,2335.35,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008250,1883.36,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008253,2711.46,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008256,3246.01,authentication_failure,3,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action
TXN_008257,3622.17,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008259,3579.38,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008262,1194.08,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_008266,2265.14,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008272,7620.61,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008276,3657.12,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008277,1319.05,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008278,5172.58,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008280,33768.87,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008285,2772.53,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008286,2228.61,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008290,2058.46,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008291,2341.69,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008294,1911.21,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_008295,3382.27,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008297,760.64,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008299,2105.06,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008301,15052.13,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008309,1290.74,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008310,1732.78,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008316,3420.61,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008318,1967.99,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_008319,7254.73,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008322,4005.72,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008326,6893.62,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008336,819.67,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008339,5201.76,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008342,5325.54,expired_card,2,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008345,1856.05,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008347,1129.88,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008349,8827.39,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008350,1083.11,bank_declined,3,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment
TXN_008351,2634.6,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008358,1915.1,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008360,3802.12,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008366,1368.92,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008368,1577.36,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008370,754.21,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008371,1012.2,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008373,2145.16,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008385,2513.13,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008390,9945.56,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008391,1688.42,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008398,1631.6,network_error,2,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry
TXN_008400,2095.57,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008406,2673.13,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008408,881.33,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008412,4792.66,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008415,2797.08,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_008416,2042.24,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008419,1463.74,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008420,1729.15,authentication_failure,3,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action
TXN_008425,2102.92,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008426,4575.11,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008429,3666.57,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008433,4100.39,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008434,2785.85,bank_timeout,3,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate
TXN_008440,1982.77,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008444,1610.44,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008448,3289.52,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008450,1372.55,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008452,2423.34,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008458,2630.07,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008465,11928.66,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008473,4587.1,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008477,1152.44,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008478,760.91,authentication_failure,1,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008480,1232.93,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008485,2937.26,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008488,973.26,insufficient_funds,2,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008489,1208.58,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008491,1183.89,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008494,1258.1,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008495,1685.63,expired_card,2,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008496,2010.56,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_008500,1579.04,authentication_failure,2,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action
TXN_008502,8385.93,bank_declined,2,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008512,1855.34,expired_card,1,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment
TXN_008513,1098.6,insufficient_funds,1,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment
TXN_008517,605.68,network_error,3,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate
TXN_008519,1992.27,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
TXN_008524,5706.88,network_error,1,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry
TXN_008525,2370.47,bank_timeout,2,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry
TXN_008530,6561.43,bank_declined,1,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment
TXN_008534,4279.13,bank_timeout,1,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry
