attempt_id,transaction_id,attempt_number,attempt_time,payment_method,failure_reason,response_code,processing_time_ms,status
ATT_0002957,TXN_007422,1,2026-08-08 23:30:00,UPI,bank_timeout,TIMEOUT,3867,failed
ATT_0002958,TXN_007422,2,2026-08-09 00:28:00,UPI,bank_timeout,TIMEOUT,3085,failed
ATT_0002959,TXN_007422,3,2026-08-09 00:54:00,UPI,bank_timeout,TIMEOUT,2707,failed
ATT_0002960,TXN_007424,1,2026-07-09 17:57:00,NetBanking,network_error,NETWORK_ERROR,1136,failed
ATT_0002961,TXN_007424,2,2026-07-09 18:27:00,NetBanking,network_error,NETWORK_ERROR,1756,failed
ATT_0002962,TXN_007426,1,2026-08-05 00:48:00,Card,bank_declined,BANK_DECLINED,4719,failed
ATT_0002963,TXN_007428,1,2026-07-25 21:19:00,UPI,network_error,NETWORK_ERROR,1770,failed
ATT_0002964,TXN_007430,1,2026-08-08 12:00:00,Card,network_error,NETWORK_ERROR,1620,failed
ATT_0002965,TXN_007439,1,2026-08-14 18:26:00,Card,authentication_failure,AUTH_FAILED,4564,failed
ATT_0002966,TXN_007449,1,2026-08-04 13:42:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3667,failed
ATT_0002967,TXN_007451,1,2026-07-25 14:41:00,UPI,network_error,NETWORK_ERROR,371,failed
ATT_0002968,TXN_007452,1,2026-08-16 14:04:00,UPI,bank_declined,BANK_DECLINED,693,failed
ATT_0002969,TXN_007453,1,2026-07-15 20:16:00,UPI,network_error,NETWORK_ERROR,4926,failed
ATT_0002970,TXN_007454,1,2026-08-26 11:35:00,Card,bank_declined,BANK_DECLINED,322,failed
ATT_0002971,TXN_007455,1,2026-07-15 04:51:00,UPI,bank_declined,BANK_DECLINED,4896,failed
ATT_0002972,TXN_007455,2,2026-07-15 04:57:00,UPI,bank_declined,BANK_DECLINED,2101,failed
ATT_0002973,TXN_007460,1,2026-07-16 23:13:00,Card,authentication_failure,AUTH_FAILED,706,failed
ATT_0002974,TXN_007460,2,2026-07-16 23:59:00,Card,authentication_failure,AUTH_FAILED,1812,failed
ATT_0002975,TXN_007473,1,2026-07-22 03:44:00,Wallet,bank_timeout,TIMEOUT,4718,failed
ATT_0002976,TXN_007474,1,2026-07-10 15:30:00,UPI,authentication_failure,AUTH_FAILED,2154,failed
ATT_0002977,TXN_007478,1,2026-08-06 18:23:00,Wallet,bank_declined,BANK_DECLINED,3393,failed
ATT_0002978,TXN_007478,2,2026-08-06 18:29:00,Wallet,bank_declined,BANK_DECLINED,1818,failed
ATT_0002979,TXN_007480,1,2026-08-25 16:54:00,UPI,bank_declined,BANK_DECLINED,4263,failed
ATT_0002980,TXN_007482,1,2026-07-10 01:31:00,Wallet,bank_timeout,TIMEOUT,398,failed
ATT_0002981,TXN_007482,2,2026-07-10 01:54:00,Wallet,bank_timeout,TIMEOUT,1474,failed
ATT_0002982,TXN_007485,1,2026-07-05 13:13:00,UPI,bank_timeout,TIMEOUT,4531,failed
ATT_0002983,TXN_007485,2,2026-07-05 14:03:00,UPI,bank_timeout,TIMEOUT,4412,failed
ATT_0002984,TXN_007490,1,2026-07-29 00:27:00,Card,network_error,NETWORK_ERROR,1726,failed
ATT_0002985,TXN_007493,1,2026-07-20 20:01:00,NetBanking,network_error,NETWORK_ERROR,657,failed
ATT_0002986,TXN_007501,1,2026-08-19 06:55:00,UPI,network_error,NETWORK_ERROR,874,failed
ATT_0002987,TXN_007509,1,2026-07-21 02:21:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3406,failed
ATT_0002988,TXN_007519,1,2026-08-10 20:51:00,Card,bank_declined,BANK_DECLINED,4387,failed
ATT_0002989,TXN_007523,1,2026-07-29 14:07:00,UPI,network_error,NETWORK_ERROR,4719,failed
ATT_0002990,TXN_007526,1,2026-08-25 17:27:00,NetBanking,bank_timeout,TIMEOUT,4125,failed
ATT_0002991,TXN_007531,1,2026-08-09 21:41:00,UPI,bank_declined,BANK_DECLINED,444,failed
ATT_0002992,TXN_007532,1,2026-08-04 21:50:00,Wallet,network_error,NETWORK_ERROR,684,failed
ATT_0002993,TXN_007533,1,2026-08-23 18:45:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3088,failed
ATT_0002994,TXN_007539,1,2026-07-25 12:59:00,NetBanking,network_error,NETWORK_ERROR,1632,failed
ATT_0002995,TXN_007539,2,2026-07-25 13:32:00,NetBanking,network_error,NETWORK_ERROR,222,failed
ATT_0002996,TXN_007549,1,2026-07-12 22:21:00,NetBanking,bank_timeout,TIMEOUT,4622,failed
ATT_0002997,TXN_007552,1,2026-07-21 16:13:00,Card,network_error,NETWORK_ERROR,2662,failed
ATT_0002998,TXN_007553,1,2026-08-23 11:55:00,UPI,bank_timeout,TIMEOUT,4299,failed
ATT_0002999,TXN_007563,1,2026-07-25 06:07:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4374,failed
ATT_0003000,TXN_007568,1,2026-08-24 17:09:00,UPI,network_error,NETWORK_ERROR,3679,failed
ATT_0003001,TXN_007569,1,2026-07-14 15:05:00,NetBanking,authentication_failure,AUTH_FAILED,3717,failed
ATT_0003002,TXN_007572,1,2026-07-26 16:51:00,Card,network_error,NETWORK_ERROR,4113,failed
ATT_0003003,TXN_007576,1,2026-07-01 02:36:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4164,failed
ATT_0003004,TXN_007576,2,2026-07-01 02:56:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4559,failed
ATT_0003005,TXN_007576,3,2026-07-01 03:47:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3606,failed
ATT_0003006,TXN_007583,1,2026-07-04 08:20:00,UPI,bank_declined,BANK_DECLINED,469,failed
ATT_0003007,TXN_007585,1,2026-07-02 18:22:00,Card,network_error,NETWORK_ERROR,4417,failed
ATT_0003008,TXN_007585,2,2026-07-02 18:37:00,Card,network_error,NETWORK_ERROR,4153,failed
ATT_0003009,TXN_007589,1,2026-08-25 16:02:00,UPI,network_error,NETWORK_ERROR,1049,failed
ATT_0003010,TXN_007598,1,2026-07-23 03:15:00,Card,network_error,NETWORK_ERROR,4605,failed
ATT_0003011,TXN_007605,1,2026-07-13 22:58:00,UPI,bank_declined,BANK_DECLINED,4602,failed
ATT_0003012,TXN_007609,1,2026-08-03 19:48:00,Card,network_error,NETWORK_ERROR,1992,failed
ATT_0003013,TXN_007609,2,2026-08-03 20:01:00,Card,network_error,NETWORK_ERROR,3060,failed
ATT_0003014,TXN_007612,1,2026-07-16 23:52:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3611,failed
ATT_0003015,TXN_007612,2,2026-07-17 00:43:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4898,failed
ATT_0003016,TXN_007612,3,2026-07-17 00:48:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2241,failed
ATT_0003017,TXN_007614,1,2026-08-02 03:29:00,Card,authentication_failure,AUTH_FAILED,4724,failed
ATT_0003018,TXN_007614,2,2026-08-02 04:05:00,Card,authentication_failure,AUTH_FAILED,3584,failed
ATT_0003019,TXN_007616,1,2026-08-02 10:19:00,Card,authentication_failure,AUTH_FAILED,525,failed
ATT_0003020,TXN_007616,2,2026-08-02 10:36:00,Card,authentication_failure,AUTH_FAILED,1770,failed
ATT_0003021,TXN_007617,1,2026-07-31 11:14:00,UPI,bank_timeout,TIMEOUT,948,failed
ATT_0003022,TXN_007617,2,2026-07-31 12:09:00,UPI,bank_timeout,TIMEOUT,1072,failed
ATT_0003023,TXN_007619,1,2026-07-23 08:14:00,NetBanking,bank_timeout,TIMEOUT,1532,failed
ATT_0003024,TXN_007619,2,2026-07-23 08:47:00,NetBanking,bank_timeout,TIMEOUT,2085,failed
ATT_0003025,TXN_007626,1,2026-07-19 10:13:00,UPI,bank_timeout,TIMEOUT,914,failed
ATT_0003026,TXN_007627,1,2026-08-11 01:56:00,Card,network_error,NETWORK_ERROR,1207,failed
ATT_0003027,TXN_007628,1,2026-08-01 21:58:00,UPI,bank_timeout,TIMEOUT,2817,failed
ATT_0003028,TXN_007628,2,2026-08-01 22:25:00,UPI,bank_timeout,TIMEOUT,3368,failed
ATT_0003029,TXN_007634,1,2026-07-15 19:51:00,Card,authentication_failure,AUTH_FAILED,2690,failed
ATT_0003030,TXN_007639,1,2026-08-19 11:34:00,UPI,bank_timeout,TIMEOUT,2336,failed
ATT_0003031,TXN_007648,1,2026-08-14 18:55:00,UPI,authentication_failure,AUTH_FAILED,2324,failed
ATT_0003032,TXN_007648,2,2026-08-14 19:17:00,UPI,authentication_failure,AUTH_FAILED,3245,failed
ATT_0003033,TXN_007649,1,2026-08-15 17:12:00,UPI,bank_timeout,TIMEOUT,2667,failed
ATT_0003034,TXN_007649,2,2026-08-15 17:17:00,UPI,bank_timeout,TIMEOUT,669,failed
ATT_0003035,TXN_007650,1,2026-08-10 01:56:00,Card,network_error,NETWORK_ERROR,4317,failed
ATT_0003036,TXN_007654,1,2026-07-05 06:10:00,UPI,bank_declined,BANK_DECLINED,3627,failed
ATT_0003037,TXN_007654,2,2026-07-05 07:04:00,UPI,bank_declined,BANK_DECLINED,824,failed
ATT_0003038,TXN_007654,3,2026-07-05 07:24:00,UPI,bank_declined,BANK_DECLINED,4706,failed
ATT_0003039,TXN_007656,1,2026-08-03 05:01:00,UPI,authentication_failure,AUTH_FAILED,3524,failed
ATT_0003040,TXN_007659,1,2026-07-31 23:58:00,Card,bank_declined,BANK_DECLINED,3700,failed
ATT_0003041,TXN_007661,1,2026-08-17 17:49:00,UPI,network_error,NETWORK_ERROR,2677,failed
ATT_0003042,TXN_007664,1,2026-07-06 22:04:00,UPI,bank_declined,BANK_DECLINED,1206,failed
ATT_0003043,TXN_007664,2,2026-07-06 22:24:00,UPI,bank_declined,BANK_DECLINED,747,failed
ATT_0003044,TXN_007666,1,2026-08-21 04:09:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3281,failed
ATT_0003045,TXN_007667,1,2026-07-23 02:31:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1271,failed
ATT_0003046,TXN_007668,1,2026-07-10 17:46:00,UPI,bank_declined,BANK_DECLINED,238,failed
ATT_0003047,TXN_007672,1,2026-07-06 23:10:00,Card,authentication_failure,AUTH_FAILED,259,failed
ATT_0003048,TXN_007672,2,2026-07-06 23:54:00,Card,authentication_failure,AUTH_FAILED,346,failed
ATT_0003049,TXN_007674,1,2026-08-06 09:29:00,Card,authentication_failure,AUTH_FAILED,4162,failed
ATT_0003050,TXN_007674,2,2026-08-06 09:41:00,Card,authentication_failure,AUTH_FAILED,4018,failed
ATT_0003051,TXN_007678,1,2026-08-03 12:02:00,UPI,authentication_failure,AUTH_FAILED,1544,failed
ATT_0003052,TXN_007680,1,2026-07-13 04:12:00,UPI,authentication_failure,AUTH_FAILED,576,failed
ATT_0003053,TXN_007680,2,2026-07-13 04:44:00,UPI,authentication_failure,AUTH_FAILED,2492,failed
ATT_0003054,TXN_007680,3,2026-07-13 05:09:00,UPI,authentication_failure,AUTH_FAILED,2686,failed
ATT_0003055,TXN_007682,1,2026-08-08 03:05:00,NetBanking,bank_timeout,TIMEOUT,3464,failed
ATT_0003056,TXN_007686,1,2026-07-23 09:51:00,UPI,network_error,NETWORK_ERROR,4275,failed
ATT_0003057,TXN_007691,1,2026-08-04 23:50:00,UPI,bank_timeout,TIMEOUT,3032,failed
ATT_0003058,TXN_007696,1,2026-08-23 20:40:00,Wallet,bank_declined,BANK_DECLINED,2255,failed
ATT_0003059,TXN_007697,1,2026-08-10 04:06:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1359,failed
ATT_0003060,TXN_007697,2,2026-08-10 04:54:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1866,failed
ATT_0003061,TXN_007702,1,2026-07-31 04:21:00,Card,authentication_failure,AUTH_FAILED,4216,failed
ATT_0003062,TXN_007706,1,2026-07-01 00:08:00,UPI,bank_timeout,TIMEOUT,4723,failed
ATT_0003063,TXN_007710,1,2026-07-25 01:08:00,UPI,network_error,NETWORK_ERROR,4825,failed
ATT_0003064,TXN_007715,1,2026-08-16 10:03:00,Card,authentication_failure,AUTH_FAILED,2694,failed
ATT_0003065,TXN_007715,2,2026-08-16 11:00:00,Card,authentication_failure,AUTH_FAILED,2067,failed
ATT_0003066,TXN_007718,1,2026-08-05 11:50:00,UPI,bank_declined,BANK_DECLINED,775,failed
ATT_0003067,TXN_007731,1,2026-07-30 17:28:00,NetBanking,authentication_failure,AUTH_FAILED,1432,failed
ATT_0003068,TXN_007735,1,2026-08-09 07:50:00,UPI,bank_timeout,TIMEOUT,323,failed
ATT_0003069,TXN_007735,2,2026-08-09 08:03:00,UPI,bank_timeout,TIMEOUT,720,failed
ATT_0003070,TXN_007741,1,2026-07-22 21:01:00,Wallet,bank_declined,BANK_DECLINED,1607,failed
ATT_0003071,TXN_007743,1,2026-07-27 14:51:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4881,failed
ATT_0003072,TXN_007744,1,2026-08-16 03:29:00,UPI,bank_declined,BANK_DECLINED,850,failed
ATT_0003073,TXN_007750,1,2026-07-25 12:11:00,UPI,network_error,NETWORK_ERROR,2740,failed
ATT_0003074,TXN_007751,1,2026-08-22 13:32:00,Card,authentication_failure,AUTH_FAILED,1948,failed
ATT_0003075,TXN_007752,1,2026-08-19 18:45:00,UPI,bank_timeout,TIMEOUT,2908,failed
ATT_0003076,TXN_007752,2,2026-08-19 19:40:00,UPI,bank_timeout,TIMEOUT,1474,failed
ATT_0003077,TXN_007752,3,2026-08-19 20:20:00,UPI,bank_timeout,TIMEOUT,1063,failed
ATT_0003078,TXN_007754,1,2026-07-14 18:59:00,UPI,bank_timeout,TIMEOUT,502,failed
ATT_0003079,TXN_007757,1,2026-07-31 00:49:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2247,failed
ATT_0003080,TXN_007759,1,2026-08-16 00:45:00,UPI,bank_timeout,TIMEOUT,4220,failed
ATT_0003081,TXN_007764,1,2026-08-25 10:52:00,NetBanking,authentication_failure,AUTH_FAILED,2252,failed
ATT_0003082,TXN_007764,2,2026-08-25 11:43:00,NetBanking,authentication_failure,AUTH_FAILED,2445,failed
ATT_0003083,TXN_007768,1,2026-08-17 10:13:00,Card,authentication_failure,AUTH_FAILED,1898,failed
ATT_0003084,TXN_007768,2,2026-08-17 11:09:00,Card,authentication_failure,AUTH_FAILED,3537,failed
ATT_0003085,TXN_007768,3,2026-08-17 11:14:00,Card,authentication_failure,AUTH_FAILED,240,failed
ATT_0003086,TXN_007772,1,2026-08-08 00:56:00,UPI,bank_timeout,TIMEOUT,2055,failed
ATT_0003087,TXN_007774,1,2026-08-13 15:36:00,Card,authentication_failure,AUTH_FAILED,3529,failed
ATT_0003088,TXN_007775,1,2026-07-23 18:11:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4277,failed
ATT_0003089,TXN_007777,1,2026-07-01 12:12:00,Card,expired_card,CARD_EXPIRED,4410,failed
ATT_0003090,TXN_007777,2,2026-07-01 12:31:00,Card,expired_card,CARD_EXPIRED,1432,failed
ATT_0003091,TXN_007786,1,2026-07-23 17:13:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,435,failed
ATT_0003092,TXN_007791,1,2026-08-06 20:07:00,UPI,bank_declined,BANK_DECLINED,424,failed
ATT_0003093,TXN_007796,1,2026-07-23 16:57:00,UPI,bank_timeout,TIMEOUT,4536,failed
ATT_0003094,TXN_007796,2,2026-07-23 17:07:00,UPI,bank_timeout,TIMEOUT,2343,failed
ATT_0003095,TXN_007800,1,2026-08-05 10:55:00,UPI,bank_timeout,TIMEOUT,4572,failed
ATT_0003096,TXN_007801,1,2026-08-15 09:42:00,UPI,bank_declined,BANK_DECLINED,3363,failed
ATT_0003097,TXN_007802,1,2026-07-07 16:56:00,UPI,bank_timeout,TIMEOUT,3995,failed
ATT_0003098,TXN_007813,1,2026-08-23 09:14:00,UPI,network_error,NETWORK_ERROR,1389,failed
ATT_0003099,TXN_007817,1,2026-07-29 00:00:00,NetBanking,bank_timeout,TIMEOUT,4409,failed
ATT_0003100,TXN_007819,1,2026-07-08 17:29:00,UPI,bank_timeout,TIMEOUT,4258,failed
ATT_0003101,TXN_007822,1,2026-07-27 03:20:00,Wallet,bank_declined,BANK_DECLINED,1423,failed
ATT_0003102,TXN_007833,1,2026-07-10 17:31:00,Card,network_error,NETWORK_ERROR,153,failed
ATT_0003103,TXN_007833,2,2026-07-10 17:37:00,Card,network_error,NETWORK_ERROR,2484,failed
ATT_0003104,TXN_007833,3,2026-07-10 18:32:00,Card,network_error,NETWORK_ERROR,3237,failed
ATT_0003105,TXN_007834,1,2026-07-07 16:17:00,UPI,bank_timeout,TIMEOUT,1369,failed
ATT_0003106,TXN_007837,1,2026-07-21 04:45:00,Card,network_error,NETWORK_ERROR,3137,failed
ATT_0003107,TXN_007837,2,2026-07-21 05:26:00,Card,network_error,NETWORK_ERROR,2699,failed
ATT_0003108,TXN_007837,3,2026-07-21 06:21:00,Card,network_error,NETWORK_ERROR,3612,failed
ATT_0003109,TXN_007844,1,2026-07-03 19:54:00,UPI,network_error,NETWORK_ERROR,2567,failed
ATT_0003110,TXN_007844,2,2026-07-03 20:50:00,UPI,network_error,NETWORK_ERROR,4199,failed
ATT_0003111,TXN_007845,1,2026-07-02 15:04:00,UPI,authentication_failure,AUTH_FAILED,2232,failed
ATT_0003112,TXN_007847,1,2026-07-15 08:26:00,Card,network_error,NETWORK_ERROR,191,failed
ATT_0003113,TXN_007848,1,2026-07-25 12:33:00,UPI,bank_declined,BANK_DECLINED,2919,failed
ATT_0003114,TXN_007850,1,2026-08-04 23:43:00,UPI,bank_declined,BANK_DECLINED,2940,failed
ATT_0003115,TXN_007855,1,2026-07-20 17:52:00,NetBanking,bank_timeout,TIMEOUT,3238,failed
ATT_0003116,TXN_007862,1,2026-07-09 05:44:00,UPI,bank_timeout,TIMEOUT,2789,failed
ATT_0003117,TXN_007864,1,2026-07-01 10:24:00,NetBanking,network_error,NETWORK_ERROR,3976,failed
ATT_0003118,TXN_007866,1,2026-08-26 07:01:00,UPI,bank_timeout,TIMEOUT,4780,failed
ATT_0003119,TXN_007868,1,2026-08-14 18:52:00,UPI,network_error,NETWORK_ERROR,1209,failed
ATT_0003120,TXN_007872,1,2026-07-30 02:01:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3894,failed
ATT_0003121,TXN_007872,2,2026-07-30 03:01:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4591,failed
ATT_0003122,TXN_007873,1,2026-08-10 10:06:00,Card,expired_card,CARD_EXPIRED,1983,failed
ATT_0003123,TXN_007875,1,2026-07-12 01:16:00,UPI,bank_timeout,TIMEOUT,938,failed
ATT_0003124,TXN_007882,1,2026-08-17 09:10:00,UPI,authentication_failure,AUTH_FAILED,1095,failed
ATT_0003125,TXN_007884,1,2026-08-06 03:58:00,UPI,network_error,NETWORK_ERROR,2736,failed
ATT_0003126,TXN_007885,1,2026-07-19 23:02:00,Card,bank_declined,BANK_DECLINED,2854,failed
ATT_0003127,TXN_007885,2,2026-07-19 23:31:00,Card,bank_declined,BANK_DECLINED,4466,failed
ATT_0003128,TXN_007885,3,2026-07-20 00:28:00,Card,bank_declined,BANK_DECLINED,860,failed
ATT_0003129,TXN_007891,1,2026-08-24 06:54:00,NetBanking,network_error,NETWORK_ERROR,2499,failed
ATT_0003130,TXN_007892,1,2026-08-22 22:46:00,UPI,network_error,NETWORK_ERROR,3277,failed
ATT_0003131,TXN_007892,2,2026-08-22 23:33:00,UPI,network_error,NETWORK_ERROR,3863,failed
ATT_0003132,TXN_007892,3,2026-08-23 00:05:00,UPI,network_error,NETWORK_ERROR,3146,failed
ATT_0003133,TXN_007897,1,2026-07-13 13:24:00,UPI,bank_timeout,TIMEOUT,514,failed
ATT_0003134,TXN_007898,1,2026-07-19 21:00:00,UPI,authentication_failure,AUTH_FAILED,3171,failed
ATT_0003135,TXN_007900,1,2026-08-06 22:42:00,Card,expired_card,CARD_EXPIRED,488,failed
ATT_0003136,TXN_007900,2,2026-08-06 23:17:00,Card,expired_card,CARD_EXPIRED,2690,failed
ATT_0003137,TXN_007902,1,2026-07-18 09:17:00,Wallet,bank_timeout,TIMEOUT,4877,failed
ATT_0003138,TXN_007911,1,2026-07-24 16:56:00,UPI,bank_declined,BANK_DECLINED,617,failed
ATT_0003139,TXN_007911,2,2026-07-24 17:10:00,UPI,bank_declined,BANK_DECLINED,183,failed
ATT_0003140,TXN_007918,1,2026-08-06 21:46:00,NetBanking,bank_timeout,TIMEOUT,458,failed
ATT_0003141,TXN_007921,1,2026-07-29 02:52:00,UPI,network_error,NETWORK_ERROR,1410,failed
ATT_0003142,TXN_007921,2,2026-07-29 03:04:00,UPI,network_error,NETWORK_ERROR,2138,failed
ATT_0003143,TXN_007922,1,2026-08-01 09:08:00,Card,network_error,NETWORK_ERROR,4064,failed
ATT_0003144,TXN_007925,1,2026-08-08 19:11:00,Wallet,bank_declined,BANK_DECLINED,4341,failed
ATT_0003145,TXN_007933,1,2026-07-15 04:42:00,UPI,authentication_failure,AUTH_FAILED,4196,failed
ATT_0003146,TXN_007935,1,2026-08-24 06:07:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3285,failed
ATT_0003147,TXN_007936,1,2026-08-01 05:05:00,NetBanking,authentication_failure,AUTH_FAILED,554,failed
ATT_0003148,TXN_007938,1,2026-08-17 15:54:00,UPI,authentication_failure,AUTH_FAILED,3184,failed
ATT_0003149,TXN_007939,1,2026-08-16 22:44:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1547,failed
ATT_0003150,TXN_007943,1,2026-07-14 23:18:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1546,failed
ATT_0003151,TXN_007947,1,2026-07-10 19:17:00,Card,expired_card,CARD_EXPIRED,824,failed
ATT_0003152,TXN_007949,1,2026-08-25 06:22:00,UPI,network_error,NETWORK_ERROR,1207,failed
ATT_0003153,TXN_007950,1,2026-07-08 06:14:00,UPI,bank_timeout,TIMEOUT,943,failed
ATT_0003154,TXN_007951,1,2026-08-01 03:58:00,Card,expired_card,CARD_EXPIRED,330,failed
ATT_0003155,TXN_007954,1,2026-08-14 23:57:00,UPI,bank_timeout,TIMEOUT,2798,failed
ATT_0003156,TXN_007957,1,2026-08-25 06:15:00,NetBanking,bank_declined,BANK_DECLINED,284,failed
ATT_0003157,TXN_007957,2,2026-08-25 07:01:00,NetBanking,bank_declined,BANK_DECLINED,4229,failed
ATT_0003158,TXN_007959,1,2026-08-02 17:07:00,Card,network_error,NETWORK_ERROR,1264,failed
ATT_0003159,TXN_007959,2,2026-08-02 17:21:00,Card,network_error,NETWORK_ERROR,4070,failed
ATT_0003160,TXN_007959,3,2026-08-02 17:53:00,Card,network_error,NETWORK_ERROR,317,failed
ATT_0003161,TXN_007964,1,2026-07-13 10:53:00,UPI,network_error,NETWORK_ERROR,2082,failed
ATT_0003162,TXN_007964,2,2026-07-13 11:53:00,UPI,network_error,NETWORK_ERROR,3982,failed
ATT_0003163,TXN_007965,1,2026-07-17 21:59:00,Card,network_error,NETWORK_ERROR,1733,failed
ATT_0003164,TXN_007972,1,2026-08-17 03:19:00,Card,bank_declined,BANK_DECLINED,4219,failed
ATT_0003165,TXN_007972,2,2026-08-17 03:24:00,Card,bank_declined,BANK_DECLINED,2775,failed
ATT_0003166,TXN_007972,3,2026-08-17 03:50:00,Card,bank_declined,BANK_DECLINED,2671,failed
ATT_0003167,TXN_007980,1,2026-07-26 06:34:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4197,failed
ATT_0003168,TXN_007989,1,2026-08-10 20:10:00,UPI,bank_declined,BANK_DECLINED,2195,failed
ATT_0003169,TXN_007990,1,2026-07-07 07:24:00,UPI,authentication_failure,AUTH_FAILED,4014,failed
ATT_0003170,TXN_007992,1,2026-07-29 20:02:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3492,failed
ATT_0003171,TXN_007995,1,2026-07-31 10:58:00,Card,network_error,NETWORK_ERROR,505,failed
ATT_0003172,TXN_008000,1,2026-07-19 23:44:00,Card,expired_card,CARD_EXPIRED,994,failed
ATT_0003173,TXN_008000,2,2026-07-20 00:31:00,Card,expired_card,CARD_EXPIRED,3691,failed
ATT_0003174,TXN_008000,3,2026-07-20 00:36:00,Card,expired_card,CARD_EXPIRED,292,failed
ATT_0003175,TXN_008001,1,2026-08-17 18:28:00,Wallet,network_error,NETWORK_ERROR,4009,failed
ATT_0003176,TXN_008003,1,2026-07-30 21:55:00,Card,authentication_failure,AUTH_FAILED,846,failed
ATT_0003177,TXN_008004,1,2026-08-08 10:15:00,UPI,authentication_failure,AUTH_FAILED,4176,failed
ATT_0003178,TXN_008004,2,2026-08-08 11:15:00,UPI,authentication_failure,AUTH_FAILED,3031,failed
ATT_0003179,TXN_008005,1,2026-08-16 14:23:00,UPI,authentication_failure,AUTH_FAILED,2333,failed
ATT_0003180,TXN_008005,2,2026-08-16 14:49:00,UPI,authentication_failure,AUTH_FAILED,4352,failed
ATT_0003181,TXN_008014,1,2026-07-16 12:31:00,UPI,network_error,NETWORK_ERROR,4691,failed
ATT_0003182,TXN_008015,1,2026-07-30 14:02:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4330,failed
ATT_0003183,TXN_008016,1,2026-08-13 06:22:00,UPI,network_error,NETWORK_ERROR,1284,failed
ATT_0003184,TXN_008016,2,2026-08-13 07:17:00,UPI,network_error,NETWORK_ERROR,3598,failed
ATT_0003185,TXN_008017,1,2026-07-24 12:31:00,NetBanking,bank_timeout,TIMEOUT,1636,failed
ATT_0003186,TXN_008020,1,2026-08-05 19:08:00,Card,authentication_failure,AUTH_FAILED,4040,failed
ATT_0003187,TXN_008023,1,2026-08-12 20:15:00,UPI,bank_declined,BANK_DECLINED,2529,failed
ATT_0003188,TXN_008023,2,2026-08-12 20:31:00,UPI,bank_declined,BANK_DECLINED,1369,failed
ATT_0003189,TXN_008024,1,2026-07-20 22:02:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1530,failed
ATT_0003190,TXN_008024,2,2026-07-20 22:12:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1920,failed
ATT_0003191,TXN_008029,1,2026-08-15 21:47:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,4455,failed
ATT_0003192,TXN_008032,1,2026-07-04 05:06:00,UPI,network_error,NETWORK_ERROR,3865,failed
ATT_0003193,TXN_008032,2,2026-07-04 05:18:00,UPI,network_error,NETWORK_ERROR,2216,failed
ATT_0003194,TXN_008042,1,2026-08-18 21:18:00,Wallet,bank_declined,BANK_DECLINED,2239,failed
ATT_0003195,TXN_008042,2,2026-08-18 21:24:00,Wallet,bank_declined,BANK_DECLINED,3950,failed
ATT_0003196,TXN_008042,3,2026-08-18 21:56:00,Wallet,bank_declined,BANK_DECLINED,3851,failed
ATT_0003197,TXN_008044,1,2026-07-25 05:13:00,Card,network_error,NETWORK_ERROR,917,failed
ATT_0003198,TXN_008047,1,2026-07-31 11:13:00,Card,expired_card,CARD_EXPIRED,2488,failed
ATT_0003199,TXN_008048,1,2026-07-26 15:12:00,UPI,bank_declined,BANK_DECLINED,3308,failed
ATT_0003200,TXN_008051,1,2026-08-05 04:13:00,NetBanking,bank_timeout,TIMEOUT,1056,failed
ATT_0003201,TXN_008051,2,2026-08-05 04:58:00,NetBanking,bank_timeout,TIMEOUT,4047,failed
ATT_0003202,TXN_008052,1,2026-08-02 03:30:00,UPI,bank_declined,BANK_DECLINED,886,failed
ATT_0003203,TXN_008052,2,2026-08-02 03:47:00,UPI,bank_declined,BANK_DECLINED,3320,failed
