transaction_id,recovery_eligible,recovery_action,recovery_probability,recovered,recovered_amount,intervention_cost,recovery_time_minutes
TXN_004393,True,retry_later,0.6122,True,1001.61,0.25,60.0
TXN_004394,True,send_reminder,0.4629,False,0.0,0.1,
TXN_004401,True,retry_later,0.701,True,840.07,0.25,70.0
TXN_004405,True,retry_later,0.7418,True,1378.5,0.25,172.0
TXN_004406,True,retry_now,0.8667,False,0.0,0.5,
TXN_004407,True,escalate,0.3588,True,2126.79,10.0,169.0
TXN_004411,True,retry_later,0.6449,True,776.59,0.25,131.0
TXN_004413,True,send_reminder,0.5787,False,0.0,0.1,
TXN_004418,True,escalate,0.3335,True,2681.59,10.0,43.0
TXN_004421,True,retry_now,0.913,True,2887.1,0.5,98.0
TXN_004427,True,escalate,0.4475,True,1276.77,10.0,163.0
TXN_004429,True,escalate,0.3294,False,0.0,10.0,
TXN_004431,True,retry_later,0.5674,True,3144.98,0.25,162.0
TXN_004432,True,retry_later,0.6963,True,1366.64,0.25,123.0
TXN_004437,True,retry_later,0.6526,True,863.95,0.25,2.0
TXN_004438,True,retry_later,0.7618,True,4318.28,0.25,99.0
TXN_004443,True,retry_later,0.6985,True,614.46,0.25,137.0
TXN_004444,True,escalate,0.3021,False,0.0,10.0,
TXN_004449,True,send_reminder,0.4577,False,0.0,0.1,
TXN_004450,True,retry_later,0.8109,False,0.0,0.25,
TXN_004452,True,send_reminder,0.7006,False,0.0,0.1,
TXN_004456,True,send_reminder,0.5142,False,0.0,0.1,
TXN_004465,True,escalate,0.3949,True,6341.49,10.0,25.0
TXN_004469,True,retry_now,0.8502,True,1252.78,0.5,141.0
TXN_004472,True,retry_later,0.6502,True,2146.41,0.25,38.0
TXN_004475,False,stop,0.0531,False,0.0,0.0,
TXN_004476,False,stop,0.1795,False,0.0,0.0,
TXN_004478,True,retry_later,0.5324,True,1774.68,0.25,85.0
TXN_004481,True,retry_now,0.8821,False,0.0,0.5,
TXN_004482,True,retry_later,0.848,True,2943.66,0.25,61.0
TXN_004486,True,retry_later,0.54,False,0.0,0.25,
TXN_004488,True,escalate,0.2339,True,2045.21,10.0,114.0
TXN_004491,True,retry_later,0.519,False,0.0,0.25,
TXN_004497,True,escalate,0.4308,False,0.0,10.0,
TXN_004498,True,stop,0.6227,False,0.0,0.0,
TXN_004499,True,escalate,0.2031,True,4131.99,10.0,1.0
TXN_004502,True,retry_now,0.8828,True,1196.03,0.5,90.0
TXN_004505,True,send_reminder,0.515,False,0.0,0.1,
TXN_004506,False,stop,0.1608,False,0.0,0.0,
TXN_004509,True,retry_later,0.6221,False,0.0,0.25,
TXN_004512,True,retry_later,0.5513,False,0.0,0.25,
TXN_004515,True,retry_later,0.4615,False,0.0,0.25,
TXN_004522,True,escalate,0.4239,True,24153.14,10.0,81.0
TXN_004523,True,escalate,0.4399,False,0.0,10.0,
TXN_004526,True,retry_later,0.8341,True,1532.03,0.25,88.0
TXN_004527,True,retry_now,0.8707,True,848.9,0.5,117.0
TXN_004532,True,retry_now,0.8538,True,6226.25,0.5,21.0
TXN_004535,False,stop,0.03,False,0.0,0.0,
TXN_004540,True,retry_now,0.97,True,7075.16,0.5,78.0
TXN_004542,True,alternate_payment,0.3799,False,0.0,0.3,
TXN_004547,True,retry_now,0.9312,True,2305.62,0.5,98.0
TXN_004550,True,retry_later,0.7995,True,4566.62,0.25,85.0
TXN_004551,True,escalate,0.3371,False,0.0,10.0,
TXN_004558,True,retry_now,0.9374,True,3548.05,0.5,113.0
TXN_004559,True,escalate,0.3228,False,0.0,10.0,
TXN_004561,True,retry_now,0.9285,True,1892.16,0.5,133.0
TXN_004563,True,retry_later,0.8125,True,2734.17,0.25,147.0
TXN_004569,True,escalate,0.4416,True,2096.96,10.0,115.0
TXN_004570,True,retry_later,0.7924,True,413.7,0.25,42.0
TXN_004574,True,escalate,0.3731,True,3073.04,10.0,33.0
TXN_004578,True,retry_later,0.7197,False,0.0,0.25,
TXN_004580,True,escalate,0.3007,False,0.0,10.0,
TXN_004586,True,retry_now,0.9211,True,2361.38,0.5,157.0
TXN_004596,True,send_reminder,0.5246,True,1800.77,0.1,166.0
TXN_004602,True,retry_later,0.5288,True,2601.73,0.25,20.0
TXN_004603,True,retry_now,0.9197,True,1107.33,0.5,42.0
TXN_004611,True,stop,0.4185,False,0.0,0.0,
TXN_004612,False,alternate_payment,0.1639,False,0.0,0.3,
TXN_004614,True,retry_later,0.829,True,6421.36,0.25,112.0
TXN_004617,True,escalate,0.2758,True,1385.82,10.0,9.0
TXN_004620,True,retry_now,0.97,True,9157.52,0.5,152.0
TXN_004621,False,alternate_payment,0.0606,False,0.0,0.3,
TXN_004624,True,retry_now,0.9374,True,6783.75,0.5,101.0
TXN_004625,True,retry_later,0.5607,True,2647.52,0.25,110.0
TXN_004627,True,retry_now,0.97,True,5567.69,0.5,25.0
TXN_004629,True,retry_later,0.5836,True,2228.65,0.25,103.0
TXN_004632,False,alternate_payment,0.1708,False,0.0,0.3,
TXN_004634,True,retry_later,0.8288,True,5336.25,0.25,161.0
TXN_004637,True,retry_later,0.8445,True,1140.76,0.25,24.0
TXN_004639,True,retry_later,0.6914,True,978.92,0.25,86.0
TXN_004640,True,escalate,0.2533,False,0.0,10.0,
TXN_004641,True,retry_later,0.5272,True,1751.22,0.25,143.0
TXN_004648,True,retry_later,0.7552,True,2282.38,0.25,152.0
TXN_004650,True,retry_later,0.7951,True,2107.81,0.25,47.0
TXN_004654,True,retry_later,0.7812,True,1475.31,0.25,58.0
TXN_004657,True,escalate,0.2694,True,1028.31,10.0,152.0
TXN_004658,True,escalate,0.2113,False,0.0,10.0,
TXN_004659,True,retry_later,0.532,True,1587.03,0.25,41.0
TXN_004664,False,alternate_payment,0.1411,False,0.0,0.3,
TXN_004665,True,retry_now,0.9172,True,733.31,0.5,179.0
TXN_004666,False,stop,0.1892,False,0.0,0.0,
TXN_004667,True,retry_later,0.7027,True,6195.2,0.25,79.0
TXN_004670,True,retry_later,0.7641,True,5208.3,0.25,101.0
TXN_004671,True,retry_later,0.5379,True,1488.18,0.25,81.0
TXN_004675,True,alternate_payment,0.4675,True,6056.9,0.3,151.0
TXN_004678,True,retry_later,0.5255,True,6066.4,0.25,169.0
TXN_004680,True,escalate,0.3161,True,759.75,10.0,67.0
TXN_004682,True,retry_later,0.5276,True,1970.99,0.25,9.0
TXN_004684,False,alternate_payment,0.1938,False,0.0,0.3,
TXN_004691,True,escalate,0.4353,False,0.0,10.0,
TXN_004693,True,retry_later,0.4827,True,1417.73,0.25,75.0
TXN_004695,True,escalate,0.3508,False,0.0,10.0,
TXN_004697,True,retry_now,0.9002,True,4698.57,0.5,114.0
TXN_004700,False,stop,0.1788,False,0.0,0.0,
TXN_004705,False,alternate_payment,0.1352,False,0.0,0.3,
TXN_004706,True,retry_later,0.5856,True,2461.28,0.25,123.0
TXN_004711,True,escalate,0.203,False,0.0,10.0,
TXN_004712,True,send_reminder,0.6692,True,1144.6,0.1,45.0
TXN_004715,True,retry_later,0.7907,True,3897.21,0.25,1.0
TXN_004718,True,send_reminder,0.5366,True,2212.88,0.1,71.0
TXN_004719,True,stop,0.3382,False,0.0,0.0,
TXN_004721,True,retry_later,0.6181,False,0.0,0.25,
TXN_004727,True,retry_later,0.4739,False,0.0,0.25,
TXN_004728,True,retry_later,0.7521,True,1560.81,0.25,54.0
TXN_004731,True,retry_now,0.8589,True,723.49,0.5,130.0
TXN_004732,True,retry_later,0.8273,True,1792.2,0.25,136.0
TXN_004736,True,send_reminder,0.6151,True,2179.03,0.1,6.0
TXN_004737,True,retry_later,0.7669,False,0.0,0.25,
TXN_004744,True,retry_later,0.728,True,1580.13,0.25,88.0
TXN_004745,True,retry_later,0.601,False,0.0,0.25,
TXN_004750,True,escalate,0.337,False,0.0,10.0,
TXN_004752,True,send_reminder,0.6917,True,3095.57,0.1,120.0
TXN_004755,True,send_reminder,0.5308,True,844.71,0.1,79.0
TXN_004756,False,alternate_payment,0.1539,False,0.0,0.3,
TXN_004759,True,retry_later,0.6508,True,1758.08,0.25,54.0
TXN_004760,True,retry_later,0.7421,True,2625.17,0.25,158.0
TXN_004766,True,retry_later,0.6795,True,113.37,0.25,33.0
TXN_004769,True,retry_now,0.8883,True,1774.45,0.5,79.0
TXN_004770,True,retry_later,0.6027,True,3983.1,0.25,117.0
TXN_004772,True,retry_now,0.9194,True,3211.61,0.5,74.0
TXN_004774,True,escalate,0.3818,False,0.0,10.0,
TXN_004782,True,retry_later,0.6796,True,5289.96,0.25,164.0
TXN_004784,True,escalate,0.2215,False,0.0,10.0,
TXN_004787,True,retry_later,0.7372,True,2003.68,0.25,70.0
TXN_004792,True,retry_now,0.9131,True,5680.99,0.5,1.0
TXN_004794,True,retry_now,0.8674,False,0.0,0.5,
TXN_004799,True,alternate_payment,0.3863,False,0.0,0.3,
TXN_004810,True,retry_now,0.9419,True,7645.43,0.5,172.0
TXN_004814,True,retry_now,0.97,False,0.0,0.5,
TXN_004817,True,retry_later,0.7637,True,414.61,0.25,149.0
TXN_004818,True,escalate,0.2289,False,0.0,10.0,
TXN_004826,True,retry_now,0.97,True,3302.51,0.5,68.0
TXN_004829,True,retry_later,0.6473,False,0.0,0.25,
TXN_004833,True,retry_later,0.6178,True,1093.06,0.25,33.0
TXN_004842,True,escalate,0.3811,False,0.0,10.0,
TXN_004846,True,retry_now,0.8768,True,5575.44,0.5,171.0
TXN_004847,True,retry_later,0.6678,False,0.0,0.25,
TXN_004849,True,retry_now,0.9405,True,4746.67,0.5,53.0
TXN_004851,True,alternate_payment,0.2144,False,0.0,0.3,
TXN_004852,True,retry_later,0.7524,True,1974.26,0.25,51.0
TXN_004855,True,send_reminder,0.4977,True,1235.49,0.1,142.0
TXN_004859,True,escalate,0.4246,False,0.0,10.0,
TXN_004860,True,retry_later,0.7454,True,488.74,0.25,128.0
TXN_004866,True,retry_later,0.6174,False,0.0,0.25,
TXN_004868,True,send_reminder,0.7757,True,2054.61,0.1,151.0
TXN_004871,True,stop,0.6011,False,0.0,0.0,
TXN_004878,True,escalate,0.4157,False,0.0,10.0,
TXN_004879,True,escalate,0.3275,False,0.0,10.0,
TXN_004887,True,escalate,0.4261,True,4520.47,10.0,17.0
TXN_004888,True,send_reminder,0.6952,True,5242.55,0.1,177.0
TXN_004891,True,retry_later,0.5021,True,1519.05,0.25,98.0
TXN_004894,True,retry_now,0.97,True,1722.06,0.5,68.0
TXN_004895,True,send_reminder,0.6527,True,3233.53,0.1,176.0
TXN_004901,True,retry_later,0.6096,True,2980.03,0.25,82.0
TXN_004905,True,retry_later,0.509,False,0.0,0.25,
TXN_004907,True,escalate,0.325,False,0.0,10.0,
TXN_004910,True,send_reminder,0.5517,True,2693.89,0.1,79.0
TXN_004911,True,retry_now,0.916,False,0.0,0.5,
TXN_004915,True,send_reminder,0.6896,True,2222.22,0.1,92.0
TXN_004917,True,send_reminder,0.4625,False,0.0,0.1,
TXN_004920,False,alternate_payment,0.1485,False,0.0,0.3,
TXN_004926,True,retry_later,0.7921,True,368.01,0.25,117.0
TXN_004931,True,escalate,0.2415,False,0.0,10.0,
TXN_004941,True,retry_later,0.5116,False,0.0,0.25,
TXN_004943,True,escalate,0.2703,False,0.0,10.0,
TXN_004944,True,escalate,0.2732,False,0.0,10.0,
TXN_004949,True,retry_later,0.7193,False,0.0,0.25,
TXN_004953,True,send_reminder,0.7304,True,2393.94,0.1,151.0
TXN_004954,True,retry_now,0.97,True,1291.39,0.5,123.0
TXN_004957,True,retry_later,0.4744,True,2836.88,0.25,25.0
TXN_004958,True,retry_later,0.7718,True,4155.83,0.25,131.0
TXN_004964,True,escalate,0.2859,False,0.0,10.0,
TXN_004968,True,retry_later,0.7736,False,0.0,0.25,
TXN_004970,True,retry_later,0.826,True,432.84,0.25,163.0
TXN_004974,False,stop,0.1882,False,0.0,0.0,
TXN_004975,True,retry_later,0.614,True,927.89,0.25,146.0
TXN_004981,True,retry_later,0.7085,True,1537.97,0.25,125.0
TXN_004984,True,retry_now,0.9226,False,0.0,0.5,
TXN_004986,True,send_reminder,0.657,True,11272.83,0.1,96.0
TXN_004987,True,retry_later,0.4936,False,0.0,0.25,
TXN_004988,True,escalate,0.404,False,0.0,10.0,
TXN_004991,True,retry_later,0.8412,True,6723.26,0.25,73.0
TXN_004993,True,stop,0.4212,False,0.0,0.0,
TXN_004994,True,escalate,0.3414,False,0.0,10.0,
TXN_004995,True,retry_later,0.5052,False,0.0,0.25,
TXN_005000,True,retry_later,0.7185,True,1977.27,0.25,171.0
TXN_005008,True,retry_later,0.8225,True,2952.08,0.25,45.0
TXN_005012,True,escalate,0.3991,False,0.0,10.0,
TXN_005013,True,retry_later,0.7248,True,6021.42,0.25,44.0
TXN_005018,True,stop,0.7158,False,0.0,0.0,
TXN_005024,True,alternate_payment,0.2714,False,0.0,0.3,
TXN_005040,False,stop,0.1297,False,0.0,0.0,
TXN_005047,True,send_reminder,0.5969,False,0.0,0.1,
TXN_005049,True,retry_later,0.5641,True,1770.53,0.25,39.0
TXN_005052,True,retry_later,0.8204,False,0.0,0.25,
TXN_005056,True,retry_later,0.5466,True,615.35,0.25,40.0
TXN_005057,True,retry_later,0.7321,True,3391.7,0.25,43.0
TXN_005064,True,retry_later,0.4884,True,3445.44,0.25,149.0
TXN_005069,True,stop,0.517,False,0.0,0.0,
TXN_005074,True,escalate,0.3741,False,0.0,10.0,
TXN_005075,True,retry_later,0.6228,True,2720.81,0.25,29.0
TXN_005076,True,retry_later,0.4978,True,2082.97,0.25,113.0
TXN_005077,True,escalate,0.2973,False,0.0,10.0,
TXN_005078,True,escalate,0.3391,False,0.0,10.0,
TXN_005081,True,retry_later,0.8243,True,3412.64,0.25,48.0
TXN_005082,True,retry_later,0.562,False,0.0,0.25,
TXN_005092,True,retry_later,0.5933,True,736.72,0.25,172.0
TXN_005096,True,retry_later,0.7883,True,4248.21,0.25,76.0
TXN_005101,True,retry_later,0.5269,False,0.0,0.25,
TXN_005119,True,stop,0.2658,False,0.0,0.0,
TXN_005128,True,retry_later,0.764,True,1835.83,0.25,9.0
TXN_005136,True,escalate,0.3572,False,0.0,10.0,
TXN_005137,True,retry_later,0.7949,False,0.0,0.25,
TXN_005139,True,retry_now,0.9302,True,5983.43,0.5,33.0
TXN_005144,True,retry_later,0.5012,True,2881.28,0.25,95.0
TXN_005148,True,retry_later,0.5156,False,0.0,0.25,
TXN_005149,True,retry_later,0.6718,True,4745.58,0.25,176.0
TXN_005150,True,escalate,0.4442,False,0.0,10.0,
TXN_005158,True,retry_now,0.8698,False,0.0,0.5,
TXN_005160,True,retry_later,0.7306,True,796.27,0.25,162.0
TXN_005161,True,retry_later,0.4516,True,949.21,0.25,146.0
TXN_005165,True,retry_now,0.9211,True,9852.19,0.5,11.0
TXN_005166,True,send_reminder,0.456,False,0.0,0.1,
TXN_005167,True,send_reminder,0.575,True,7569.43,0.1,20.0
TXN_005169,True,escalate,0.344,True,1699.09,10.0,88.0
TXN_005173,True,retry_now,0.8805,True,4086.52,0.5,112.0
TXN_005175,True,alternate_payment,0.2439,False,0.0,0.3,
TXN_005187,True,retry_now,0.8505,True,3084.86,0.5,62.0
TXN_005200,True,send_reminder,0.6807,False,0.0,0.1,
TXN_005201,True,retry_later,0.6351,True,510.98,0.25,23.0
TXN_005204,True,retry_later,0.6093,True,4004.87,0.25,178.0
TXN_005205,True,retry_later,0.7796,True,1443.93,0.25,100.0
TXN_005206,True,alternate_payment,0.2918,True,1639.5,0.3,61.0
TXN_005211,False,stop,0.1654,False,0.0,0.0,
TXN_005219,True,retry_now,0.86,False,0.0,0.5,
TXN_005223,True,retry_now,0.97,True,1854.43,0.5,22.0
TXN_005229,True,retry_later,0.5987,False,0.0,0.25,
TXN_005232,True,escalate,0.4153,False,0.0,10.0,
TXN_005233,True,retry_later,0.4797,True,1382.83,0.25,142.0
TXN_005236,True,retry_later,0.848,True,1957.31,0.25,13.0
TXN_005243,True,retry_later,0.6252,True,969.75,0.25,7.0
TXN_005245,True,retry_later,0.7801,True,3361.48,0.25,116.0
TXN_005254,True,retry_later,0.6226,False,0.0,0.25,
TXN_005256,True,escalate,0.3948,False,0.0,10.0,
TXN_005260,True,escalate,0.3468,False,0.0,10.0,
TXN_005261,True,escalate,0.3963,False,0.0,10.0,
TXN_005263,True,send_reminder,0.5153,True,3192.88,0.1,79.0
TXN_005264,True,escalate,0.4477,False,0.0,10.0,
TXN_005267,True,retry_later,0.6391,True,5192.02,0.25,147.0
TXN_005268,True,retry_later,0.6448,True,2403.55,0.25,170.0
TXN_005269,True,retry_later,0.6123,True,829.05,0.25,31.0
TXN_005271,True,escalate,0.3954,False,0.0,10.0,
TXN_005276,True,retry_later,0.6582,True,1853.8,0.25,134.0
TXN_005277,True,retry_later,0.6438,False,0.0,0.25,
TXN_005278,True,retry_later,0.8498,True,10886.22,0.25,123.0
TXN_005280,True,retry_later,0.6781,True,492.06,0.25,67.0
TXN_005281,True,retry_later,0.609,False,0.0,0.25,
TXN_005282,True,escalate,0.409,True,2713.73,10.0,98.0
TXN_005287,True,retry_later,0.7715,True,648.26,0.25,93.0
TXN_005289,True,retry_later,0.8031,True,3048.44,0.25,118.0
TXN_005291,True,alternate_payment,0.5023,True,818.2,0.3,33.0
TXN_005293,True,escalate,0.3369,True,593.17,10.0,130.0
TXN_005299,True,retry_later,0.7319,True,1452.77,0.25,27.0
TXN_005300,True,send_reminder,0.4956,True,1813.46,0.1,67.0
TXN_005305,True,retry_later,0.7544,True,2202.35,0.25,175.0
TXN_005307,True,retry_later,0.6455,False,0.0,0.25,
TXN_005309,True,escalate,0.2969,True,1032.03,10.0,179.0
TXN_005313,True,send_reminder,0.5957,True,1047.32,0.1,53.0
TXN_005322,True,retry_later,0.6081,False,0.0,0.25,
TXN_005324,True,retry_later,0.7921,True,1266.15,0.25,78.0
TXN_005326,True,retry_later,0.8335,True,2159.68,0.25,106.0
TXN_005327,True,retry_later,0.654,True,10000.43,0.25,75.0
TXN_005333,True,send_reminder,0.4684,False,0.0,0.1,
TXN_005334,True,retry_later,0.5859,False,0.0,0.25,
TXN_005335,True,retry_later,0.678,True,1919.65,0.25,23.0
TXN_005336,True,retry_later,0.7353,False,0.0,0.25,
TXN_005338,True,retry_later,0.7673,True,2484.63,0.25,51.0
TXN_005340,True,retry_later,0.6166,True,2347.22,0.25,79.0
TXN_005346,True,send_reminder,0.7439,True,2172.69,0.1,67.0
TXN_005347,True,stop,0.5475,False,0.0,0.0,
TXN_005348,False,stop,0.1974,False,0.0,0.0,
TXN_005351,True,retry_later,0.638,False,0.0,0.25,
TXN_005352,True,alternate_payment,0.3927,False,0.0,0.3,
TXN_005363,True,retry_later,0.6165,True,4161.59,0.25,159.0
TXN_005367,True,retry_later,0.8044,True,8057.53,0.25,67.0
TXN_005368,True,retry_now,0.8882,True,7971.16,0.5,145.0
TXN_005369,True,retry_later,0.7327,True,7065.06,0.25,61.0
TXN_005374,True,escalate,0.2344,False,0.0,10.0,
TXN_005376,True,stop,0.5131,False,0.0,0.0,
TXN_005377,True,retry_later,0.5352,False,0.0,0.25,
TXN_005379,True,retry_now,0.941,False,0.0,0.5,
TXN_005381,True,escalate,0.3884,False,0.0,10.0,
TXN_005382,True,escalate,0.2575,False,0.0,10.0,
TXN_005383,True,retry_later,0.7138,True,2403.17,0.25,120.0
TXN_005384,True,escalate,0.3494,False,0.0,10.0,
TXN_005386,True,escalate,0.432,False,0.0,10.0,
TXN_005390,True,retry_later,0.7511,True,2155.25,0.25,100.0
TXN_005395,True,retry_later,0.7602,True,3208.0,0.25,57.0
TXN_005396,True,stop,0.2593,False,0.0,0.0,
TXN_005407,True,send_reminder,0.5078,False,0.0,0.1,
TXN_005410,True,escalate,0.3121,False,0.0,10.0,
TXN_005414,True,escalate,0.4288,True,949.73,10.0,101.0
TXN_005421,True,retry_later,0.5361,False,0.0,0.25,
TXN_005426,True,escalate,0.3093,False,0.0,10.0,
TXN_005429,True,retry_later,0.5951,True,989.39,0.25,129.0
TXN_005435,True,retry_later,0.5061,True,745.62,0.25,15.0
TXN_005437,True,retry_later,0.706,True,2515.04,0.25,11.0
TXN_005440,True,retry_later,0.7775,True,1819.54,0.25,172.0
TXN_005444,True,retry_later,0.6092,True,5107.07,0.25,122.0
TXN_005449,True,stop,0.3256,False,0.0,0.0,
TXN_005456,False,alternate_payment,0.1438,False,0.0,0.3,
TXN_005460,True,retry_later,0.8029,True,1537.59,0.25,177.0
TXN_005462,True,retry_later,0.6165,False,0.0,0.25,
TXN_005477,True,escalate,0.4246,True,8315.73,10.0,19.0
TXN_005481,True,retry_now,0.8568,True,1884.07,0.5,74.0
TXN_005483,True,send_reminder,0.5508,False,0.0,0.1,
TXN_005488,True,send_reminder,0.6833,True,4210.38,0.1,15.0
TXN_005491,True,send_reminder,0.6171,True,3853.57,0.1,173.0
TXN_005493,False,alternate_payment,0.1273,False,0.0,0.3,
TXN_005495,True,retry_now,0.97,True,2966.92,0.5,133.0
TXN_005500,True,stop,0.2507,False,0.0,0.0,
TXN_005501,True,retry_later,0.7063,True,2437.44,0.25,75.0
TXN_005504,True,retry_now,0.8571,True,1731.55,0.5,110.0
TXN_005505,True,escalate,0.3681,True,2001.47,10.0,52.0
TXN_005510,True,send_reminder,0.7453,True,5411.77,0.1,115.0
TXN_005511,True,escalate,0.2986,False,0.0,10.0,
TXN_005513,True,retry_later,0.752,True,3862.28,0.25,179.0
TXN_005520,True,retry_later,0.6575,True,2319.01,0.25,164.0
TXN_005521,True,retry_later,0.7656,False,0.0,0.25,
TXN_005524,True,retry_now,0.9455,True,2529.19,0.5,161.0
TXN_005527,True,send_reminder,0.5303,True,1804.38,0.1,148.0
TXN_005537,True,alternate_payment,0.2241,False,0.0,0.3,
TXN_005539,True,escalate,0.3891,True,8850.55,10.0,73.0
TXN_005542,True,send_reminder,0.4992,False,0.0,0.1,
TXN_005543,True,retry_later,0.6015,True,717.81,0.25,163.0
TXN_005547,True,retry_later,0.711,False,0.0,0.25,
TXN_005548,True,retry_later,0.6141,False,0.0,0.25,
TXN_005555,True,escalate,0.3424,False,0.0,10.0,
TXN_005558,True,send_reminder,0.6656,True,1489.46,0.1,86.0
TXN_005563,True,escalate,0.2844,False,0.0,10.0,
TXN_005566,True,escalate,0.3496,False,0.0,10.0,
TXN_005567,True,alternate_payment,0.266,True,1647.09,0.3,26.0
TXN_005571,True,send_reminder,0.5457,True,4116.6,0.1,163.0
TXN_005576,True,escalate,0.3829,True,641.03,10.0,94.0
TXN_005582,True,retry_later,0.5976,True,1920.32,0.25,117.0
TXN_005583,True,stop,0.7204,False,0.0,0.0,
TXN_005587,True,send_reminder,0.4626,True,9337.19,0.1,7.0
TXN_005588,True,send_reminder,0.6717,False,0.0,0.1,
TXN_005590,True,send_reminder,0.5992,True,1250.51,0.1,96.0
TXN_005592,True,retry_now,0.9059,True,1995.72,0.5,24.0
TXN_005597,True,retry_later,0.7089,True,4182.98,0.25,65.0
TXN_005599,True,send_reminder,0.4861,False,0.0,0.1,
TXN_005600,True,escalate,0.3148,False,0.0,10.0,
TXN_005604,True,retry_later,0.7185,True,548.2,0.25,32.0
TXN_005605,True,retry_later,0.7697,False,0.0,0.25,
TXN_005617,True,retry_later,0.7266,True,1425.23,0.25,144.0
TXN_005618,True,retry_later,0.7849,True,696.75,0.25,99.0
TXN_005621,True,retry_now,0.8716,True,1328.97,0.5,155.0
TXN_005622,True,escalate,0.3946,False,0.0,10.0,
TXN_005627,True,escalate,0.3932,True,5410.7,10.0,69.0
TXN_005630,True,send_reminder,0.4831,False,0.0,0.1,
TXN_005632,True,escalate,0.2844,True,1138.61,10.0,116.0
TXN_005633,True,retry_now,0.9548,True,2277.94,0.5,47.0
TXN_005636,True,alternate_payment,0.3581,False,0.0,0.3,
TXN_005638,True,retry_later,0.6542,True,1704.24,0.25,139.0
TXN_005639,False,alternate_payment,0.03,False,0.0,0.3,
TXN_005644,True,retry_now,0.9043,False,0.0,0.5,
TXN_005647,True,retry_later,0.6472,True,1541.34,0.25,109.0
TXN_005649,True,escalate,0.3945,False,0.0,10.0,
TXN_005659,True,retry_later,0.7392,False,0.0,0.25,
TXN_005665,True,retry_later,0.4964,True,2792.2,0.25,52.0
TXN_005666,True,retry_now,0.925,True,3590.43,0.5,80.0
TXN_005667,True,retry_now,0.97,True,4438.35,0.5,46.0
TXN_005669,True,retry_later,0.5869,False,0.0,0.25,
TXN_005673,True,retry_now,0.8933,True,734.62,0.5,178.0
TXN_005676,True,send_reminder,0.5198,True,3279.38,0.1,79.0
TXN_005678,True,stop,0.7662,False,0.0,0.0,
TXN_005684,True,stop,0.6177,False,0.0,0.0,
TXN_005687,True,alternate_payment,0.3311,True,1091.98,0.3,69.0
TXN_005689,True,retry_later,0.7637,True,1291.33,0.25,19.0
TXN_005690,True,escalate,0.4308,True,5550.93,10.0,120.0
TXN_005691,True,retry_later,0.489,True,2217.8,0.25,171.0
TXN_005693,True,retry_later,0.7068,True,2380.32,0.25,123.0
TXN_005694,True,retry_now,0.964,True,4278.93,0.5,154.0
TXN_005698,True,retry_later,0.7515,True,4325.09,0.25,154.0
TXN_005702,True,retry_later,0.7564,True,10345.77,0.25,121.0
TXN_005706,True,retry_later,0.8043,True,2373.32,0.25,158.0
TXN_005707,True,escalate,0.2443,False,0.0,10.0,
TXN_005710,True,retry_now,0.8861,True,9771.58,0.5,5.0
TXN_005711,True,retry_later,0.63,True,2660.34,0.25,30.0
TXN_005712,True,retry_now,0.97,True,3083.19,0.5,57.0
TXN_005713,True,retry_later,0.7046,True,3083.24,0.25,67.0
TXN_005714,True,send_reminder,0.5143,False,0.0,0.1,
TXN_005715,True,retry_now,0.9217,True,1116.16,0.5,144.0
TXN_005716,True,retry_later,0.5626,True,501.09,0.25,4.0
TXN_005718,False,stop,0.1639,False,0.0,0.0,
TXN_005723,True,retry_later,0.6162,True,2237.64,0.25,79.0
TXN_005729,True,escalate,0.3904,False,0.0,10.0,
TXN_005738,True,retry_now,0.9437,False,0.0,0.5,
TXN_005743,True,retry_later,0.6091,True,3310.97,0.25,170.0
TXN_005752,True,retry_later,0.8177,True,3394.41,0.25,164.0
TXN_005753,True,retry_later,0.7089,True,551.9,0.25,138.0
TXN_005754,True,send_reminder,0.5306,True,445.2,0.1,44.0
TXN_005755,True,escalate,0.3767,False,0.0,10.0,
TXN_005756,True,retry_later,0.8428,False,0.0,0.25,
TXN_005760,True,retry_later,0.5991,False,0.0,0.25,
TXN_005764,True,send_reminder,0.5294,True,1662.09,0.1,113.0
TXN_005766,True,retry_later,0.5227,True,2354.22,0.25,94.0
TXN_005770,True,retry_now,0.8983,False,0.0,0.5,
TXN_005772,False,alternate_payment,0.1865,False,0.0,0.3,
TXN_005773,True,retry_now,0.9125,True,7031.55,0.5,86.0
TXN_005777,True,retry_later,0.8374,False,0.0,0.25,
TXN_005780,True,send_reminder,0.5628,True,360.37,0.1,178.0
TXN_005781,True,escalate,0.3536,False,0.0,10.0,
TXN_005784,True,send_reminder,0.5862,False,0.0,0.1,
TXN_005787,True,send_reminder,0.6238,True,5561.84,0.1,27.0
TXN_005791,True,retry_later,0.6897,False,0.0,0.25,
TXN_005795,True,escalate,0.4101,True,4662.97,10.0,178.0
TXN_005798,True,stop,0.4607,False,0.0,0.0,
TXN_005803,True,escalate,0.3047,False,0.0,10.0,
TXN_005805,True,retry_later,0.7363,True,1548.28,0.25,144.0
TXN_005807,True,send_reminder,0.7598,True,4175.61,0.1,143.0
TXN_005809,True,retry_now,0.9478,True,472.11,0.5,139.0
TXN_005813,True,retry_later,0.6656,True,1729.62,0.25,125.0
TXN_005816,True,retry_later,0.5451,True,1541.2,0.25,146.0
