transaction_id,amount,failure_reason,payment_method,attempt_number,historical_success_rate,risk_score,risk_level,revenue_at_risk,recovery_eligible
TXN_007922,2649.83,network_error,Card,1,0.7667,0.6367,HIGH,2649.83,True
TXN_007925,25750.18,bank_declined,Wallet,1,0.6364,0.5972,MEDIUM,25750.18,True
TXN_007933,634.47,authentication_failure,UPI,1,0.375,0.4766,MEDIUM,634.47,True
TXN_007935,6254.62,insufficient_funds,Card,1,0.6066,0.4909,MEDIUM,6254.62,True
TXN_007936,4317.45,authentication_failure,NetBanking,1,0.8784,0.6526,HIGH,4317.45,True
TXN_007938,5941.03,authentication_failure,UPI,1,0.375,0.4357,MEDIUM,5941.03,True
TXN_007939,731.04,insufficient_funds,Card,1,0.2857,0.3666,MEDIUM,731.04,True
TXN_007943,1315.39,insufficient_funds,Card,1,0.4286,0.4872,MEDIUM,1315.39,True
TXN_007947,2849.9,expired_card,Card,1,0.5862,0.4655,MEDIUM,2849.9,True
TXN_007949,3024.6,network_error,UPI,1,0.6875,0.6147,HIGH,3024.6,True
TXN_007950,931.26,bank_timeout,UPI,1,0.4,0.4491,MEDIUM,931.26,True
TXN_007951,1674.58,expired_card,Card,1,0.3043,0.444,MEDIUM,1674.58,True
TXN_007954,3965.69,bank_timeout,UPI,1,0.2727,0.4998,MEDIUM,3965.69,True
TXN_007957,1495.12,bank_declined,NetBanking,2,0.4925,0.387,MEDIUM,1495.12,True
TXN_007959,6009.8,network_error,Card,3,0.8767,0.5604,MEDIUM,6009.8,False
TXN_007964,1309.15,network_error,UPI,2,0.7,0.4775,MEDIUM,1309.15,True
TXN_007965,2926.76,network_error,Card,1,0.9167,0.683,HIGH,2926.76,True
TXN_007972,3794.64,bank_declined,Card,3,0.7424,0.4841,MEDIUM,3794.64,False
TXN_007980,3408.26,insufficient_funds,Card,1,0.3243,0.4683,MEDIUM,3408.26,True
TXN_007989,349.29,bank_declined,UPI,1,0.4051,0.4719,MEDIUM,349.29,True
TXN_007990,2304.76,authentication_failure,UPI,1,0.8,0.6209,HIGH,2304.76,True
TXN_007992,3659.6,insufficient_funds,Card,1,0.4667,0.5119,MEDIUM,3659.6,True
TXN_007995,1912.76,network_error,Card,1,0.5143,0.5567,MEDIUM,1912.76,True
TXN_008000,1362.85,expired_card,Card,3,0.6667,0.4301,MEDIUM,1362.85,False
TXN_008001,1168.66,network_error,Wallet,1,0.6471,0.5202,MEDIUM,1168.66,True
TXN_008003,2354.22,authentication_failure,Card,1,0.8571,0.6383,HIGH,2354.22,True
TXN_008004,825.15,authentication_failure,UPI,2,0.2,0.3675,MEDIUM,825.15,True
TXN_008005,1874.31,authentication_failure,UPI,2,0.475,0.3907,MEDIUM,1874.31,True
TXN_008014,5296.49,network_error,UPI,1,0.3014,0.5061,MEDIUM,5296.49,True
TXN_008015,1645.32,insufficient_funds,Card,1,0.4286,0.4901,MEDIUM,1645.32,True
TXN_008016,633.02,network_error,UPI,2,0.697,0.5372,MEDIUM,633.02,True
TXN_008017,3893.13,bank_timeout,NetBanking,1,0.5362,0.5786,MEDIUM,3893.13,True
TXN_008020,2086.87,authentication_failure,Card,1,0.5323,0.5393,MEDIUM,2086.87,True
TXN_008023,2564.16,bank_declined,UPI,2,0.8209,0.5625,MEDIUM,2564.16,True
TXN_008024,566.52,insufficient_funds,Card,2,0.7857,0.5233,MEDIUM,566.52,True
TXN_008029,1828.28,insufficient_funds,Wallet,1,0.7895,0.5997,MEDIUM,1828.28,True
TXN_008032,791.99,network_error,UPI,2,0.7593,0.5588,MEDIUM,791.99,True
TXN_008042,843.87,bank_declined,Wallet,3,0.5373,0.403,MEDIUM,843.87,False
TXN_008044,4238.45,network_error,Card,1,0.8784,0.6763,HIGH,4238.45,True
TXN_008047,2651.98,expired_card,Card,1,0.3182,0.4542,MEDIUM,2651.98,True
TXN_008048,1253.52,bank_declined,UPI,1,0.3462,0.4708,MEDIUM,1253.52,True
TXN_008051,1371.8,bank_timeout,NetBanking,2,0.4681,0.4846,MEDIUM,1371.8,True
TXN_008052,3956.57,bank_declined,UPI,2,0.3919,0.4395,MEDIUM,3956.57,True
TXN_008053,2157.88,insufficient_funds,Wallet,1,0.9041,0.6363,HIGH,2157.88,True
TXN_008055,6817.61,insufficient_funds,Card,1,0.5,0.53,MEDIUM,6817.61,True
TXN_008057,711.51,insufficient_funds,Card,1,0.8462,0.6044,HIGH,711.51,True
TXN_008063,2015.12,bank_timeout,UPI,1,0.85,0.5941,MEDIUM,2015.12,True
TXN_008067,3171.86,bank_timeout,UPI,1,0.8704,0.6762,HIGH,3171.86,True
TXN_008074,1454.67,authentication_failure,NetBanking,3,0.5,0.4049,MEDIUM,1454.67,False
TXN_008080,3152.47,network_error,Card,1,0.8689,0.6696,HIGH,3152.47,True
TXN_008083,3786.89,bank_declined,Card,3,0.5385,0.3529,MEDIUM,3786.89,False
TXN_008085,1632.6,authentication_failure,Card,3,0.6667,0.4564,MEDIUM,1632.6,False
TXN_008088,2348.06,network_error,Card,1,0.5581,0.5726,MEDIUM,2348.06,True
TXN_008092,3000.58,network_error,UPI,3,0.6667,0.4883,MEDIUM,3000.58,False
TXN_008093,1935.22,network_error,UPI,2,0.5652,0.5122,MEDIUM,1935.22,True
TXN_008098,3146.01,bank_declined,UPI,2,0.4286,0.4475,MEDIUM,3146.01,True
TXN_008110,2189.22,network_error,NetBanking,3,1.0,0.5842,MEDIUM,2189.22,False
TXN_008113,5161.19,insufficient_funds,Wallet,1,0.7143,0.5907,MEDIUM,5161.19,True
TXN_008116,774.59,bank_declined,UPI,1,0.2941,0.4489,MEDIUM,774.59,True
TXN_008118,5091.91,bank_declined,UPI,1,0.4211,0.5115,MEDIUM,5091.91,True
TXN_008125,2184.62,insufficient_funds,Card,2,0.8077,0.5475,MEDIUM,2184.62,True
TXN_008127,1712.01,authentication_failure,Card,1,0.3117,0.4705,MEDIUM,1712.01,True
TXN_008128,3795.99,network_error,Wallet,2,0.9865,0.5773,MEDIUM,3795.99,True
TXN_008131,4772.1,bank_declined,Card,1,0.6667,0.5844,MEDIUM,4772.1,True
TXN_008134,13168.1,bank_timeout,UPI,1,0.7193,0.6494,HIGH,13168.1,True
TXN_008135,2273.59,bank_timeout,UPI,1,0.8358,0.5914,MEDIUM,2273.59,True
TXN_008137,1141.39,bank_declined,UPI,1,0.6522,0.4914,MEDIUM,1141.39,True
TXN_008141,7090.91,bank_timeout,Wallet,1,0.3846,0.5409,MEDIUM,7090.91,True
TXN_008144,1562.71,network_error,UPI,1,0.8077,0.6421,HIGH,1562.71,True
TXN_008145,5828.26,bank_timeout,UPI,1,0.7463,0.6469,HIGH,5828.26,True
TXN_008148,3163.69,insufficient_funds,Card,1,0.4677,0.5103,MEDIUM,3163.69,True
TXN_008155,1330.71,bank_timeout,NetBanking,1,0.8636,0.5928,MEDIUM,1330.71,True
TXN_008156,2790.99,bank_timeout,UPI,2,0.5469,0.5174,MEDIUM,2790.99,True
TXN_008164,2456.4,bank_timeout,UPI,1,0.4107,0.5349,MEDIUM,2456.4,True
TXN_008165,994.94,insufficient_funds,Wallet,1,0.3889,0.4016,MEDIUM,994.94,True
TXN_008166,2275.5,authentication_failure,Card,1,0.7111,0.524,MEDIUM,2275.5,True
TXN_008168,2283.06,bank_declined,UPI,1,0.2727,0.4566,MEDIUM,2283.06,True
TXN_008186,2259.0,insufficient_funds,Card,2,0.3448,0.4091,MEDIUM,2259.0,True
TXN_008192,3656.68,bank_declined,UPI,1,0.45,0.5159,MEDIUM,3656.68,True
TXN_008196,7894.34,authentication_failure,UPI,1,0.4286,0.5255,MEDIUM,7894.34,True
TXN_008197,2479.99,bank_timeout,NetBanking,1,0.557,0.5789,MEDIUM,2479.99,True
TXN_008199,3476.8,authentication_failure,Card,2,0.5435,0.4893,MEDIUM,3476.8,True
TXN_008202,1849.2,bank_timeout,UPI,2,1.0,0.648,HIGH,1849.2,True
TXN_008203,3268.69,authentication_failure,UPI,1,0.5484,0.55,MEDIUM,3268.69,True
TXN_008205,473.03,bank_timeout,UPI,1,0.7463,0.5442,MEDIUM,473.03,True
TXN_008209,8482.41,bank_timeout,UPI,1,0.2963,0.5167,MEDIUM,8482.41,True
TXN_008211,9327.62,bank_timeout,Wallet,1,0.7872,0.6653,HIGH,9327.62,True
TXN_008215,2385.61,bank_declined,UPI,2,0.5789,0.489,MEDIUM,2385.61,True
TXN_008217,376.63,bank_declined,UPI,1,1.0,0.6513,HIGH,376.63,True
TXN_008219,1865.04,expired_card,Card,1,0.6471,0.5483,MEDIUM,1865.04,True
TXN_008220,775.22,network_error,Wallet,1,0.6981,0.6001,HIGH,775.22,True
TXN_008221,2247.98,bank_declined,UPI,1,0.806,0.6164,HIGH,2247.98,True
TXN_008225,5589.99,bank_declined,Card,1,0.303,0.4073,MEDIUM,5589.99,True
TXN_008228,765.0,authentication_failure,Card,1,0.9623,0.6552,HIGH,765.0,True
TXN_008230,5647.88,network_error,NetBanking,1,0.3333,0.5165,MEDIUM,5647.88,True
TXN_008238,8163.2,insufficient_funds,Card,1,0.7778,0.5457,MEDIUM,8163.2,True
TXN_008240,8882.4,insufficient_funds,Card,3,0.5333,0.3534,MEDIUM,8882.4,False
TXN_008245,2335.35,network_error,NetBanking,1,0.3667,0.5151,MEDIUM,2335.35,True
TXN_008250,1883.36,bank_timeout,UPI,1,0.7714,0.6397,HIGH,1883.36,True
TXN_008253,2711.46,bank_timeout,NetBanking,1,0.5667,0.583,MEDIUM,2711.46,True
TXN_008256,3246.01,authentication_failure,UPI,3,0.9683,0.5558,MEDIUM,3246.01,False
TXN_008257,3622.17,authentication_failure,UPI,2,0.411,0.4501,MEDIUM,3622.17,True
TXN_008259,3579.38,bank_timeout,Wallet,2,0.617,0.5417,MEDIUM,3579.38,True
TXN_008262,1194.08,bank_timeout,UPI,3,0.375,0.3248,MEDIUM,1194.08,False
TXN_008266,2265.14,bank_declined,NetBanking,1,0.4118,0.4982,MEDIUM,2265.14,True
TXN_008272,7620.61,bank_declined,Card,1,0.8983,0.66,HIGH,7620.61,True
TXN_008276,3657.12,bank_declined,Card,2,0.8511,0.5762,MEDIUM,3657.12,True
TXN_008277,1319.05,network_error,UPI,2,0.9423,0.5503,MEDIUM,1319.05,True
TXN_008278,5172.58,insufficient_funds,Card,1,0.4483,0.5109,MEDIUM,5172.58,True
TXN_008280,33768.87,bank_declined,Card,1,0.6667,0.6099,HIGH,33768.87,True
TXN_008285,2772.53,bank_timeout,UPI,1,0.3448,0.5167,MEDIUM,2772.53,True
TXN_008286,2228.61,bank_timeout,NetBanking,1,0.7,0.6204,HIGH,2228.61,True
TXN_008290,2058.46,bank_timeout,NetBanking,1,0.8974,0.6786,HIGH,2058.46,True
TXN_008291,2341.69,bank_declined,UPI,1,0.4237,0.4322,MEDIUM,2341.69,True
TXN_008294,1911.21,bank_declined,UPI,3,0.4444,0.3858,MEDIUM,1911.21,False
TXN_008295,3382.27,bank_timeout,UPI,2,0.66,0.5539,MEDIUM,3382.27,True
TXN_008297,760.64,expired_card,Card,1,0.6207,0.5287,MEDIUM,760.64,True
TXN_008299,2105.06,authentication_failure,Card,1,0.6795,0.5836,MEDIUM,2105.06,True
TXN_008301,15052.13,authentication_failure,UPI,1,0.5789,0.579,MEDIUM,15052.13,True
TXN_008309,1290.74,bank_declined,NetBanking,2,0.8605,0.5655,MEDIUM,1290.74,True
TXN_008310,1732.78,bank_declined,UPI,1,0.875,0.5637,MEDIUM,1732.78,True
TXN_008316,3420.61,bank_timeout,UPI,2,0.9167,0.631,HIGH,3420.61,True
TXN_008318,1967.99,bank_declined,UPI,3,0.5714,0.4242,MEDIUM,1967.99,False
TXN_008319,7254.73,bank_declined,NetBanking,1,0.7838,0.625,HIGH,7254.73,True
TXN_008322,4005.72,bank_timeout,UPI,1,0.7606,0.6463,HIGH,4005.72,True
TXN_008326,6893.62,insufficient_funds,Card,1,0.5823,0.5548,MEDIUM,6893.62,True
TXN_008336,819.67,authentication_failure,NetBanking,1,0.3478,0.4718,MEDIUM,819.67,True
TXN_008339,5201.76,bank_timeout,UPI,1,0.8704,0.6826,HIGH,5201.76,True
TXN_008342,5325.54,expired_card,Card,2,0.2632,0.3868,MEDIUM,5325.54,True
TXN_008345,1856.05,network_error,UPI,1,0.8667,0.6621,HIGH,1856.05,True
TXN_008347,1129.88,authentication_failure,Card,1,0.619,0.5573,MEDIUM,1129.88,True
TXN_008349,8827.39,bank_timeout,UPI,1,0.56,0.5964,MEDIUM,8827.39,True
TXN_008350,1083.11,bank_declined,Card,3,0.3824,0.3598,MEDIUM,1083.11,False
TXN_008351,2634.6,bank_timeout,UPI,2,0.5897,0.5295,MEDIUM,2634.6,True
TXN_008358,1915.1,authentication_failure,NetBanking,1,0.8361,0.6293,HIGH,1915.1,True
TXN_008360,3802.12,insufficient_funds,Card,1,0.5556,0.5391,MEDIUM,3802.12,True
TXN_008366,1368.92,expired_card,Card,1,0.5161,0.4349,MEDIUM,1368.92,True
TXN_008368,1577.36,authentication_failure,Card,1,0.3038,0.4671,MEDIUM,1577.36,True
TXN_008370,754.21,bank_declined,UPI,1,0.9333,0.6403,HIGH,754.21,True
TXN_008371,1012.2,bank_timeout,UPI,2,0.5513,0.5056,MEDIUM,1012.2,True
TXN_008373,2145.16,network_error,UPI,1,0.3279,0.5023,MEDIUM,2145.16,True
TXN_008385,2513.13,network_error,UPI,1,0.7231,0.5529,MEDIUM,2513.13,True
TXN_008390,9945.56,bank_declined,Wallet,1,0.8983,0.5934,MEDIUM,9945.56,True
TXN_008391,1688.42,network_error,NetBanking,1,0.5556,0.5675,MEDIUM,1688.42,True
TXN_008398,1631.6,network_error,UPI,2,0.8571,0.5275,MEDIUM,1631.6,True
TXN_008400,2095.57,bank_declined,Wallet,2,0.5,0.4636,MEDIUM,2095.57,True
TXN_008406,2673.13,insufficient_funds,Wallet,1,0.6471,0.5619,MEDIUM,2673.13,True
TXN_008408,881.33,bank_timeout,UPI,1,0.3333,0.4984,MEDIUM,881.33,True
TXN_008412,4792.66,bank_timeout,UPI,1,0.2911,0.5077,MEDIUM,4792.66,True
TXN_008415,2797.08,bank_timeout,UPI,3,0.4,0.4134,MEDIUM,2797.08,False
TXN_008416,2042.24,bank_timeout,UPI,1,1.0,0.7093,CRITICAL,2042.24,True
TXN_008419,1463.74,insufficient_funds,Card,2,0.9355,0.5106,MEDIUM,1463.74,True
TXN_008420,1729.15,authentication_failure,Card,3,0.6129,0.441,MEDIUM,1729.15,False
TXN_008425,2102.92,network_error,UPI,1,0.5397,0.5656,MEDIUM,2102.92,True
TXN_008426,4575.11,bank_timeout,UPI,2,0.381,0.4741,MEDIUM,4575.11,True
TXN_008429,3666.57,bank_timeout,UPI,1,0.8611,0.6753,HIGH,3666.57,True
TXN_008433,4100.39,bank_timeout,UPI,1,0.625,0.5359,MEDIUM,4100.39,True
TXN_008434,2785.85,bank_timeout,UPI,3,0.4545,0.4297,MEDIUM,2785.85,False
TXN_008440,1982.77,insufficient_funds,Card,2,0.4286,0.4325,MEDIUM,1982.77,True
TXN_008444,1610.44,insufficient_funds,Wallet,2,0.5088,0.4539,MEDIUM,1610.44,True
TXN_008448,3289.52,bank_declined,UPI,1,0.3333,0.4795,MEDIUM,3289.52,True
TXN_008450,1372.55,bank_timeout,NetBanking,1,0.9167,0.6791,HIGH,1372.55,True
TXN_008452,2423.34,bank_timeout,UPI,1,0.3684,0.5221,MEDIUM,2423.34,True
TXN_008458,2630.07,authentication_failure,UPI,2,0.5312,0.412,MEDIUM,2630.07,True
TXN_008465,11928.66,network_error,Card,1,0.9032,0.6973,HIGH,11928.66,True
TXN_008473,4587.1,bank_declined,UPI,1,0.3636,0.4229,MEDIUM,4587.1,True
TXN_008477,1152.44,network_error,UPI,1,0.4706,0.537,MEDIUM,1152.44,True
TXN_008478,760.91,authentication_failure,NetBanking,1,0.6852,0.572,MEDIUM,760.91,True
TXN_008480,1232.93,bank_declined,Wallet,1,0.661,0.565,MEDIUM,1232.93,True
TXN_008485,2937.26,bank_declined,UPI,1,0.5,0.528,MEDIUM,2937.26,True
TXN_008488,973.26,insufficient_funds,Wallet,2,0.9423,0.5774,MEDIUM,973.26,True
TXN_008489,1208.58,network_error,Wallet,1,0.6087,0.5791,MEDIUM,1208.58,True
TXN_008491,1183.89,bank_declined,Card,1,0.6,0.5462,MEDIUM,1183.89,True
TXN_008494,1258.1,expired_card,Card,1,0.4306,0.4782,MEDIUM,1258.1,True
TXN_008495,1685.63,expired_card,Card,2,0.8824,0.5575,MEDIUM,1685.63,True
TXN_008496,2010.56,network_error,UPI,3,0.6216,0.4696,MEDIUM,2010.56,False
TXN_008500,1579.04,authentication_failure,NetBanking,2,0.898,0.5854,MEDIUM,1579.04,True
TXN_008502,8385.93,bank_declined,UPI,2,0.9863,0.6276,HIGH,8385.93,True
TXN_008512,1855.34,expired_card,Card,1,0.8421,0.6067,HIGH,1855.34,True
TXN_008513,1098.6,insufficient_funds,Card,1,1.0,0.6562,HIGH,1098.6,True
TXN_008517,605.68,network_error,UPI,3,0.5,0.4175,MEDIUM,605.68,False
TXN_008519,1992.27,bank_timeout,NetBanking,1,0.1667,0.459,MEDIUM,1992.27,True
TXN_008524,5706.88,network_error,UPI,1,0.2609,0.495,MEDIUM,5706.88,True
TXN_008525,2370.47,bank_timeout,Wallet,2,0.9508,0.6365,HIGH,2370.47,True
TXN_008530,6561.43,bank_declined,Card,1,0.4667,0.4585,MEDIUM,6561.43,True
TXN_008534,4279.13,bank_timeout,NetBanking,1,0.6,0.5989,MEDIUM,4279.13,True
TXN_008539,834.72,bank_declined,UPI,1,0.8816,0.6261,HIGH,834.72,True
TXN_008546,2953.82,expired_card,Card,1,0.5385,0.5217,MEDIUM,2953.82,True
TXN_008547,1189.93,bank_timeout,Wallet,1,0.3529,0.5081,MEDIUM,1189.93,True
TXN_008549,1024.43,bank_declined,UPI,1,0.3889,0.481,MEDIUM,1024.43,True
TXN_008555,2573.12,network_error,UPI,1,0.7,0.6163,HIGH,2573.12,True
TXN_008556,16626.61,bank_timeout,Wallet,1,0.96,0.7246,CRITICAL,16626.61,True
TXN_008564,1467.1,insufficient_funds,Card,1,0.3944,0.4783,MEDIUM,1467.1,True
TXN_008569,1813.74,authentication_failure,UPI,2,0.9474,0.602,HIGH,1813.74,True
TXN_008570,1341.81,bank_timeout,UPI,1,0.5,0.5538,MEDIUM,1341.81,True
TXN_008571,1741.31,bank_timeout,UPI,1,0.9,0.6772,HIGH,1741.31,True
TXN_008574,11545.62,network_error,UPI,1,0.5593,0.5937,MEDIUM,11545.62,True
TXN_008581,1417.46,bank_declined,Card,1,0.6933,0.5765,MEDIUM,1417.46,True
TXN_008582,2518.67,network_error,UPI,1,0.5484,0.5706,MEDIUM,2518.67,True
TXN_008586,3250.84,authentication_failure,Card,1,0.4706,0.5265,MEDIUM,3250.84,True
TXN_008592,3171.95,authentication_failure,UPI,1,0.475,0.5275,MEDIUM,3171.95,True
TXN_008594,20820.7,bank_timeout,NetBanking,1,0.3284,0.4681,MEDIUM,20820.7,True
TXN_008595,9853.64,bank_timeout,UPI,1,0.9067,0.7018,CRITICAL,9853.64,True
TXN_008598,3139.47,network_error,UPI,1,0.5273,0.5671,MEDIUM,3139.47,True
TXN_008601,3228.58,authentication_failure,UPI,1,0.36,0.4233,MEDIUM,3228.58,True
TXN_008603,1643.2,bank_declined,NetBanking,1,0.7,0.5805,MEDIUM,1643.2,True
TXN_008605,2394.92,authentication_failure,UPI,1,0.4595,0.5192,MEDIUM,2394.92,True
TXN_008616,2228.09,authentication_failure,UPI,1,1.0,0.6804,HIGH,2228.09,True
TXN_008618,3444.7,bank_timeout,UPI,1,0.4694,0.5569,MEDIUM,3444.7,True
TXN_008621,1692.14,bank_timeout,UPI,2,0.4255,0.4745,MEDIUM,1692.14,True
TXN_008623,1182.07,expired_card,Card,3,0.8846,0.4936,MEDIUM,1182.07,False
TXN_008629,6135.22,expired_card,Card,2,0.4054,0.4313,MEDIUM,6135.22,True
TXN_008631,2830.81,bank_timeout,UPI,1,0.4915,0.561,MEDIUM,2830.81,True
TXN_008634,4103.86,network_error,Wallet,1,0.4062,0.5343,MEDIUM,4103.86,True
TXN_008637,1125.06,authentication_failure,Card,1,0.8919,0.6391,HIGH,1125.06,True
TXN_008638,1527.27,insufficient_funds,Card,1,0.9,0.6305,HIGH,1527.27,True
TXN_008639,4119.49,authentication_failure,NetBanking,1,0.7358,0.6092,HIGH,4119.49,True
TXN_008644,2969.72,bank_declined,Wallet,1,1.0,0.6782,HIGH,2969.72,True
TXN_008646,2777.23,bank_timeout,UPI,2,0.6154,0.4679,MEDIUM,2777.23,True
TXN_008649,6270.05,authentication_failure,NetBanking,2,0.9512,0.5493,MEDIUM,6270.05,True
TXN_008650,2413.69,authentication_failure,Card,1,0.8205,0.6276,HIGH,2413.69,True
TXN_008654,1093.6,insufficient_funds,Card,1,0.6286,0.5448,MEDIUM,1093.6,True
TXN_008656,4002.88,bank_timeout,UPI,1,0.6216,0.6046,HIGH,4002.88,True
TXN_008657,3909.11,bank_declined,UPI,1,0.625,0.5693,MEDIUM,3909.11,True
TXN_008667,5074.4,authentication_failure,Card,2,0.58,0.5052,MEDIUM,5074.4,True
TXN_008673,6482.96,network_error,Card,2,0.5405,0.5205,MEDIUM,6482.96,True
TXN_008674,804.46,authentication_failure,UPI,1,0.4118,0.4907,MEDIUM,804.46,True
TXN_008675,7699.2,bank_declined,UPI,2,0.7273,0.5488,MEDIUM,7699.2,True
TXN_008679,2676.12,network_error,Wallet,1,0.629,0.5955,MEDIUM,2676.12,True
TXN_008684,3308.56,bank_timeout,NetBanking,1,0.7692,0.6464,HIGH,3308.56,True
TXN_008687,432.62,bank_declined,Card,1,0.92,0.5591,MEDIUM,432.62,True
TXN_008689,2995.17,insufficient_funds,Card,2,0.4286,0.4379,MEDIUM,2995.17,True
TXN_008690,1311.05,authentication_failure,UPI,2,0.5333,0.4735,MEDIUM,1311.05,True
TXN_008691,486.87,bank_declined,UPI,1,0.3953,0.4732,MEDIUM,486.87,True
TXN_008694,2132.36,bank_timeout,UPI,1,0.9286,0.6885,HIGH,2132.36,True
TXN_008699,1741.04,bank_timeout,UPI,1,0.831,0.6565,HIGH,1741.04,True
TXN_008701,10765.42,bank_timeout,UPI,1,0.58,0.605,HIGH,10765.42,True
TXN_008702,3581.76,bank_declined,Card,3,0.7111,0.474,MEDIUM,3581.76,False
TXN_008704,2284.02,bank_declined,UPI,2,0.6575,0.512,MEDIUM,2284.02,True
TXN_008708,2013.6,network_error,Card,3,0.9535,0.5692,MEDIUM,2013.6,False
TXN_008712,2110.51,insufficient_funds,Card,2,0.9123,0.5784,MEDIUM,2110.51,True
TXN_008717,2012.13,bank_declined,Card,2,0.6538,0.4393,MEDIUM,2012.13,True
TXN_008726,2997.02,authentication_failure,Card,1,0.3939,0.5025,MEDIUM,2997.02,True
TXN_008728,9566.66,bank_declined,NetBanking,1,0.8667,0.6534,HIGH,9566.66,True
TXN_008732,5770.43,network_error,NetBanking,2,0.6111,0.5402,MEDIUM,5770.43,True
TXN_008733,5738.27,network_error,NetBanking,2,0.6866,0.5627,MEDIUM,5738.27,True
TXN_008738,4725.28,insufficient_funds,Wallet,1,0.8293,0.624,HIGH,4725.28,True
TXN_008739,1591.1,bank_declined,UPI,2,0.6066,0.492,MEDIUM,1591.1,True
TXN_008746,1005.72,insufficient_funds,Card,1,0.7838,0.5902,MEDIUM,1005.72,True
TXN_008748,15778.89,bank_timeout,UPI,2,0.3448,0.4794,MEDIUM,15778.89,True
TXN_008751,1345.61,bank_timeout,UPI,1,0.6,0.5839,MEDIUM,1345.61,True
TXN_008754,3836.05,bank_timeout,UPI,3,0.6735,0.4996,MEDIUM,3836.05,False
TXN_008755,369.9,bank_timeout,Wallet,1,0.4265,0.515,MEDIUM,369.9,True
TXN_008761,16443.38,network_error,UPI,2,0.8333,0.6205,HIGH,16443.38,True
TXN_008766,1651.4,bank_declined,Card,1,0.6863,0.5764,MEDIUM,1651.4,True
TXN_008774,507.41,authentication_failure,UPI,1,0.3077,0.4535,MEDIUM,507.41,True
TXN_008779,4471.87,authentication_failure,UPI,2,0.5833,0.5045,MEDIUM,4471.87,True
TXN_008780,1607.5,bank_timeout,UPI,1,0.8485,0.6607,HIGH,1607.5,True
TXN_008781,730.7,bank_timeout,UPI,1,0.8837,0.661,HIGH,730.7,True
TXN_008782,2122.25,bank_declined,Card,1,0.4889,0.5205,MEDIUM,2122.25,True
TXN_008783,1259.92,network_error,Wallet,1,0.4286,0.5256,MEDIUM,1259.92,True
TXN_008787,402.61,bank_declined,Wallet,1,0.1667,0.4022,MEDIUM,402.61,True
TXN_008789,2038.69,bank_declined,Card,1,0.5385,0.4648,MEDIUM,2038.69,True
TXN_008790,2904.31,bank_timeout,UPI,1,0.9589,0.7016,CRITICAL,2904.31,True
TXN_008792,3395.18,bank_timeout,UPI,1,0.5469,0.58,MEDIUM,3395.18,True
TXN_008794,7362.09,authentication_failure,Card,2,0.4483,0.4705,MEDIUM,7362.09,True
TXN_008795,4729.42,bank_timeout,UPI,1,1.0,0.7202,CRITICAL,4729.42,True
TXN_008800,2108.7,bank_declined,NetBanking,1,0.9538,0.6599,HIGH,2108.7,True
TXN_008801,5126.18,network_error,Wallet,1,0.9189,0.691,HIGH,5126.18,True
TXN_008813,1116.32,bank_declined,Wallet,2,0.7778,0.5388,MEDIUM,1116.32,True
TXN_008814,1316.18,bank_declined,UPI,2,0.32,0.4036,MEDIUM,1316.18,True
TXN_008815,2654.63,bank_timeout,NetBanking,1,0.791,0.65,HIGH,2654.63,True
TXN_008819,1343.12,network_error,UPI,1,0.6923,0.6055,HIGH,1343.12,True
TXN_008822,2204.54,network_error,UPI,3,1.0,0.5843,MEDIUM,2204.54,False
TXN_008824,1048.33,insufficient_funds,Wallet,1,1.0,0.6556,HIGH,1048.33,True
TXN_008825,3177.05,bank_timeout,UPI,1,0.2609,0.4933,MEDIUM,3177.05,True
TXN_008827,1481.67,bank_declined,NetBanking,3,0.45,0.3841,MEDIUM,1481.67,False
TXN_008829,5050.03,bank_timeout,UPI,1,1.0,0.7211,CRITICAL,5050.03,True
TXN_008837,886.05,bank_declined,UPI,1,0.8611,0.6208,HIGH,886.05,True
TXN_008840,5153.59,bank_timeout,Wallet,1,0.3485,0.5259,MEDIUM,5153.59,True
TXN_008843,2565.59,authentication_failure,Card,1,0.8947,0.6507,HIGH,2565.59,True
TXN_008849,1273.47,bank_declined,UPI,2,0.9189,0.5828,MEDIUM,1273.47,True
TXN_008850,2730.86,authentication_failure,NetBanking,1,0.4906,0.5303,MEDIUM,2730.86,True
TXN_008852,1237.03,network_error,Wallet,1,0.717,0.6119,HIGH,1237.03,True
TXN_008853,1227.5,bank_timeout,UPI,3,0.6667,0.4827,MEDIUM,1227.5,False
TXN_008856,1785.21,bank_declined,Wallet,2,0.8,0.5516,MEDIUM,1785.21,True
TXN_008857,4263.08,authentication_failure,UPI,1,0.3333,0.4889,MEDIUM,4263.08,True
TXN_008859,7002.57,bank_declined,UPI,2,0.4118,0.4529,MEDIUM,7002.57,True
TXN_008860,2556.01,bank_declined,Card,2,1.0,0.6162,HIGH,2556.01,True
TXN_008861,3505.18,bank_timeout,UPI,1,0.9655,0.706,CRITICAL,3505.18,True
TXN_008862,483.4,bank_timeout,UPI,1,0.4773,0.5337,MEDIUM,483.4,True
TXN_008871,1480.52,network_error,NetBanking,1,0.375,0.5116,MEDIUM,1480.52,True
TXN_008872,3235.5,authentication_failure,UPI,1,0.875,0.6478,HIGH,3235.5,True
TXN_008874,3837.56,network_error,NetBanking,2,0.5217,0.508,MEDIUM,3837.56,True
