transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,cause_nature,root_cause_confidence,recovery_direction,recovery_probability,decision,decision_confidence,status,recovered_amount,escalation_required,escalation_reason,action_count
TXN_009142,9026.23,network_error,1,0.5941,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7091,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009145,3584.91,bank_timeout,1,0.6013,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7148,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009147,2738.66,authentication_failure,1,0.6456,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5938,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009151,7869.49,bank_timeout,2,0.509,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.523,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009156,1420.73,network_error,1,0.6264,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8157,retry_now,0.9,recovered,1420.73,False,,6
TXN_009164,1230.45,bank_timeout,1,0.6688,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8642,retry_now,0.9,recovered,1230.45,False,,6
TXN_009169,4159.85,bank_declined,2,0.5295,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3937,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009179,1619.71,bank_declined,2,0.583,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3738,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009188,1686.51,authentication_failure,1,0.5768,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4358,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009190,2256.51,network_error,1,0.6777,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8405,retry_now,0.9,recovered,2256.51,False,,6
TXN_009193,6254.03,network_error,1,0.6123,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7753,retry_now,0.9,recovered,6254.03,False,,6
TXN_009195,1038.55,bank_timeout,2,0.6155,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.6136,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009196,2036.65,bank_declined,1,0.5005,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5498,alternate_payment,0.92,recovered,2036.65,False,,6
TXN_009197,1287.18,bank_declined,1,0.5094,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.445,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009200,1728.83,network_error,1,0.655,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8062,retry_now,0.9,recovered,1728.83,False,,6
TXN_009204,8947.01,network_error,1,0.6317,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7277,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009208,768.38,bank_declined,2,0.5106,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2269,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009209,12275.48,bank_timeout,1,0.5527,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7055,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009211,2399.3,network_error,1,0.5941,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8018,retry_now,0.9,recovered,2399.3,False,,6
TXN_009214,492.75,bank_declined,1,0.6041,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.597,alternate_payment,0.92,recovered,492.75,False,,6
TXN_009215,7026.93,bank_timeout,1,0.6083,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7938,retry_now,0.9,recovered,7026.93,False,,6
TXN_009217,582.59,bank_declined,2,0.3877,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.1782,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009218,1926.8,bank_declined,3,0.3735,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment,0.079,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009221,1302.9,authentication_failure,1,0.5015,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3256,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009222,2968.55,insufficient_funds,1,0.6139,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3584,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009225,1606.02,bank_timeout,2,0.38,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4544,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_009230,3846.87,network_error,1,0.6044,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7711,retry_now,0.9,recovered,3846.87,False,,6
TXN_009231,3223.85,network_error,1,0.5393,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7712,retry_now,0.9,recovered,3223.85,False,,6
TXN_009237,8456.44,bank_timeout,1,0.5378,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6662,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009243,2123.77,bank_declined,1,0.6294,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6295,alternate_payment,0.92,recovered,2123.77,False,,6
TXN_009244,4398.34,bank_timeout,1,0.7193,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8889,retry_now,0.9,recovered,4398.34,False,,6
TXN_009245,1087.38,authentication_failure,1,0.5854,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5018,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009249,3008.55,expired_card,3,0.4077,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.99,alternate_payment,0.0401,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009251,3185.76,bank_timeout,1,0.5493,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7094,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009253,6988.62,insufficient_funds,1,0.6184,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3241,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009261,842.59,bank_timeout,1,0.5478,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6802,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009267,3406.11,bank_timeout,1,0.5317,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7956,retry_now,0.9,recovered,3406.11,False,,6
TXN_009269,2659.03,network_error,1,0.5791,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8358,retry_now,0.9,recovered,2659.03,False,,6
TXN_009273,17756.75,network_error,1,0.5956,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7168,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009280,902.63,expired_card,1,0.6268,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.405,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009282,2319.25,insufficient_funds,3,0.346,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.97,alternate_payment,0.0346,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009288,1199.46,bank_declined,1,0.6433,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6155,alternate_payment,0.92,recovered,1199.46,False,,6
TXN_009292,1315.53,bank_timeout,1,0.6074,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7934,retry_now,0.9,recovered,1315.53,False,,6
TXN_009296,5822.53,authentication_failure,1,0.5839,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4524,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009298,1177.4,network_error,1,0.6043,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7467,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009306,2697.0,insufficient_funds,2,0.5251,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2739,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009312,1241.67,bank_timeout,1,0.7028,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8746,retry_now,0.9,recovered,1241.67,False,,6
TXN_009314,2293.13,authentication_failure,1,0.6808,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5785,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009315,8145.52,bank_declined,1,0.5195,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5003,alternate_payment,0.92,recovered,8145.52,False,,6
TXN_009316,13633.0,network_error,2,0.628,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.5736,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009318,1370.11,network_error,1,0.5529,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7354,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009322,4170.93,bank_declined,1,0.6522,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.538,alternate_payment,0.92,recovered,4170.93,False,,6
TXN_009335,1373.57,insufficient_funds,1,0.4707,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2907,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009353,2934.91,bank_declined,3,0.4505,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment,0.2003,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009357,1353.15,bank_timeout,1,0.6914,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8764,retry_now,0.9,recovered,1353.15,False,,6
TXN_009358,10459.46,authentication_failure,1,0.5441,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.417,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009359,6070.09,insufficient_funds,1,0.6376,HIGH,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.4361,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009360,1299.79,expired_card,1,0.5182,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.2433,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009364,3323.65,bank_timeout,1,0.6757,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8118,retry_now,0.9,recovered,3323.65,False,,6
TXN_009365,8791.31,authentication_failure,2,0.5154,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.2165,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009367,286.01,bank_declined,1,0.5277,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4376,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009384,360.11,bank_declined,2,0.5307,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3379,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009385,2160.3,expired_card,1,0.6265,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.3855,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009387,2354.45,bank_timeout,1,0.7006,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8749,retry_now,0.9,recovered,2354.45,False,,6
TXN_009391,4351.26,expired_card,3,0.3495,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.99,alternate_payment,0.0256,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009392,2110.48,bank_declined,1,0.5758,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5627,alternate_payment,0.92,recovered,2110.48,False,,6
TXN_009396,1846.89,bank_timeout,1,0.6255,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8119,retry_now,0.9,recovered,1846.89,False,,6
TXN_009398,6610.7,bank_timeout,1,0.5246,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6431,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009399,5690.25,bank_timeout,1,0.6227,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.757,retry_now,0.9,recovered,5690.25,False,,6
TXN_009401,9027.57,authentication_failure,1,0.6784,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.6001,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009402,2871.52,bank_declined,1,0.48,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3243,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009406,866.15,bank_declined,1,0.6059,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6237,alternate_payment,0.92,recovered,866.15,False,,6
TXN_009407,6451.4,authentication_failure,1,0.6943,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.693,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009408,685.0,bank_timeout,1,0.5395,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6833,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009414,8723.54,authentication_failure,1,0.5916,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5145,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009420,510.78,expired_card,1,0.5282,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.2536,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009421,7602.38,bank_declined,1,0.5619,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4889,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009423,5970.19,bank_declined,3,0.5317,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment,0.1477,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009438,3926.91,network_error,1,0.5755,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7385,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009439,9583.62,bank_declined,1,0.5088,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3981,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009444,1827.77,bank_timeout,1,0.6261,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7397,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009445,7680.12,expired_card,1,0.6211,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.3387,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009446,5102.82,bank_declined,1,0.4576,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4499,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009459,4361.87,bank_timeout,1,0.5346,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6831,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009460,1964.73,network_error,1,0.5742,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7314,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009469,1977.56,network_error,1,0.5683,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7295,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009473,1058.54,insufficient_funds,1,0.5983,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.4229,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009474,10857.18,bank_timeout,1,0.6311,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7853,retry_now,0.9,recovered,10857.18,False,,6
TXN_009476,6522.3,bank_declined,2,0.5209,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2712,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009481,5047.15,bank_declined,1,0.6422,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5434,alternate_payment,0.92,recovered,5047.15,False,,6
TXN_009483,3805.88,bank_declined,1,0.5494,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4815,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009488,807.21,bank_declined,3,0.4012,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment,0.0962,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009489,8155.65,bank_declined,1,0.5906,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6282,alternate_payment,0.92,recovered,8155.65,False,,6
TXN_009492,4402.92,network_error,1,0.7018,CRITICAL,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8117,retry_now,0.9,recovered,4402.92,False,,6
TXN_009493,687.14,bank_declined,2,0.3791,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.1945,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009494,2770.95,bank_declined,2,0.434,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.1512,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009495,1803.72,bank_timeout,1,0.6985,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8647,retry_now,0.9,recovered,1803.72,False,,6
TXN_009496,3923.22,insufficient_funds,2,0.4455,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.0946,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009498,6787.16,authentication_failure,1,0.5573,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.533,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009501,1952.69,insufficient_funds,1,0.4342,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2754,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009502,3442.7,bank_timeout,1,0.5903,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7065,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009509,767.08,bank_timeout,1,0.6366,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8469,retry_now,0.9,recovered,767.08,False,,6
TXN_009517,1814.54,network_error,1,0.5052,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.67,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009519,2167.34,bank_declined,1,0.5455,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4353,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009531,7095.02,bank_timeout,1,0.7163,CRITICAL,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8655,retry_now,0.9,recovered,7095.02,False,,6
TXN_009535,1036.49,bank_timeout,1,0.5223,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6771,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009536,5816.99,bank_declined,1,0.647,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5272,alternate_payment,0.92,recovered,5816.99,False,,6
TXN_009542,3618.99,bank_declined,2,0.4831,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2136,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009543,922.65,expired_card,1,0.5811,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.3402,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009548,6353.45,expired_card,1,0.6005,HIGH,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.3161,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009550,3985.06,authentication_failure,3,0.4266,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.91,customer_action,0.128,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_009552,2526.27,authentication_failure,1,0.5551,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4201,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009553,1452.06,network_error,2,0.4376,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.4516,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_009558,883.65,bank_declined,1,0.5009,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.422,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009559,1494.28,bank_timeout,1,0.6895,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8679,retry_now,0.9,recovered,1494.28,False,,6
TXN_009562,1364.31,bank_timeout,1,0.5787,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7745,retry_now,0.9,recovered,1364.31,False,,6
TXN_009564,12024.56,authentication_failure,1,0.6563,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5491,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009569,4829.45,network_error,1,0.6609,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8284,retry_now,0.9,recovered,4829.45,False,,6
TXN_009571,9232.03,network_error,1,0.4815,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6726,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009572,7793.93,expired_card,1,0.5394,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.2427,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_009576,1478.52,bank_timeout,1,0.6601,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8447,retry_now,0.9,recovered,1478.52,False,,6
TXN_009578,1578.3,bank_timeout,2,0.4772,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4614,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_009582,998.53,network_error,1,0.574,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7472,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009586,4898.35,bank_timeout,1,0.5549,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.6551,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009589,3294.22,network_error,1,0.5527,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.666,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009590,1232.57,expired_card,1,0.5787,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.4215,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009593,1228.09,bank_declined,1,0.4567,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4761,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_009595,1240.45,authentication_failure,1,0.6728,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.5945,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_009596,6075.45,network_error,2,0.6166,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.6127,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009598,2721.8,bank_timeout,1,0.684,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8451,retry_now,0.9,recovered,2721.8,False,,6
TXN_009603,1715.98,bank_timeout,1,0.507,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.667,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_009606,650.88,authentication_failure,2,0.5477,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3257,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_009608,2966.65,network_error,1,0.662,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8313,retry_now,0.9,recovered,2966.65,False,,6
TXN_009614,6665.83,insufficient_funds,1,0.4899,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2112,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
